date,reason,detail,iv_rmse,n_maturities,n_strikes,n_cells
2018-08-31,pegged,calibration rejected (boundary-pegged),0.003902152412759087,12.0,33.0,183.0
2018-09-05,pegged,calibration rejected (boundary-pegged),0.003801152479601033,12.0,40.0,186.0
2018-09-07,pegged,calibration rejected (boundary-pegged),0.0043594958296355275,12.0,30.0,182.0
2018-09-12,pegged,calibration rejected (boundary-pegged),0.004208430002056569,12.0,32.0,187.0
2018-09-13,pegged,calibration rejected (boundary-pegged),0.00406336767757314,12.0,36.0,183.0
2018-09-20,pegged,calibration rejected (boundary-pegged),0.0028910151282110913,12.0,30.0,183.0
2018-10-04,pegged,calibration rejected (boundary-pegged),0.007773632726565181,12.0,23.0,182.0
2018-10-10,pegged,calibration rejected (boundary-pegged),0.013907786385443814,12.0,24.0,184.0
2018-10-11,pegged,calibration rejected (boundary-pegged),0.013675959963537165,12.0,20.0,182.0
2018-10-12,pegged,calibration rejected (boundary-pegged),0.01225518977820394,12.0,21.0,183.0
2018-10-15,pegged,calibration rejected (boundary-pegged),0.007354741671360754,12.0,33.0,185.0
2018-10-16,pegged,calibration rejected (boundary-pegged),0.0069202819568030885,12.0,25.0,188.0
2018-10-19,pegged,calibration rejected (boundary-pegged),0.008548152104211523,12.0,32.0,192.0
2018-10-23,pegged,calibration rejected (boundary-pegged),0.010040682071843944,12.0,20.0,181.0
2018-10-24,pegged,calibration rejected (boundary-pegged),0.015128297693068175,12.0,22.0,181.0
2018-10-25,pegged,calibration rejected (boundary-pegged),0.008258614345542509,12.0,21.0,182.0
2018-10-26,pegged,calibration rejected (boundary-pegged),0.010052946776698221,12.0,24.0,183.0
2018-10-29,pegged,calibration rejected (boundary-pegged),0.014337862292934163,12.0,26.0,182.0
2018-10-30,iv_miss,calibration rejected (iv_rmse=0.0947 > 0.02),0.09468225375979304,12.0,37.0,183.0
2018-10-31,pegged,calibration rejected (boundary-pegged),0.0059857589574923795,12.0,29.0,185.0
2018-11-01,pegged,calibration rejected (boundary-pegged),0.006793292395768652,12.0,37.0,184.0
2018-11-06,pegged,calibration rejected (boundary-pegged),0.005116116373452003,12.0,40.0,185.0
2018-11-07,pegged,calibration rejected (boundary-pegged),0.005196425643587979,12.0,25.0,181.0
2018-11-08,pegged,calibration rejected (boundary-pegged),0.0049320461374798875,12.0,34.0,185.0
2018-11-09,pegged,calibration rejected (boundary-pegged),0.005286038629755231,12.0,27.0,184.0
2018-11-13,pegged,calibration rejected (boundary-pegged),0.00547495059751434,12.0,27.0,185.0
2018-11-14,pegged,calibration rejected (boundary-pegged),0.008082473739440125,12.0,23.0,181.0
2018-11-15,pegged,calibration rejected (boundary-pegged),0.010630830743785064,12.0,30.0,184.0
2018-11-16,pegged,calibration rejected (boundary-pegged),0.009119082187412246,12.0,43.0,187.0
2018-11-19,pegged,calibration rejected (boundary-pegged),0.008065253362341984,12.0,39.0,183.0
2018-11-20,pegged,calibration rejected (boundary-pegged),0.01010619356096945,12.0,40.0,183.0
2018-11-21,pegged,calibration rejected (boundary-pegged),0.008043515077774701,12.0,34.0,185.0
2018-11-23,pegged,calibration rejected (boundary-pegged),0.005278308120393997,12.0,45.0,185.0
2018-11-28,pegged,calibration rejected (boundary-pegged),0.005556254157060272,12.0,31.0,183.0
2018-11-29,pegged,calibration rejected (boundary-pegged),0.0072171804293777765,12.0,28.0,182.0
2018-11-30,pegged,calibration rejected (boundary-pegged),0.005277302679628787,12.0,33.0,184.0
2018-12-03,pegged,calibration rejected (boundary-pegged),0.005092653801159525,12.0,26.0,183.0
2018-12-04,iv_miss,calibration rejected (iv_rmse=0.0213 > 0.02),0.02132603334378171,12.0,21.0,182.0
2018-12-06,pegged,calibration rejected (boundary-pegged),0.016069058572178233,12.0,25.0,182.0
2018-12-07,pegged,calibration rejected (boundary-pegged),0.011878980119545947,12.0,33.0,186.0
2018-12-10,pegged,calibration rejected (boundary-pegged),0.012739736653028064,12.0,26.0,183.0
2018-12-11,pegged,calibration rejected (boundary-pegged),0.00891972749608286,12.0,38.0,192.0
2018-12-12,pegged,calibration rejected (boundary-pegged),0.006744034286474801,12.0,39.0,185.0
2018-12-13,pegged,calibration rejected (boundary-pegged),0.0070078065697871395,12.0,33.0,184.0
2018-12-14,pegged,calibration rejected (boundary-pegged),0.00615145550563441,12.0,29.0,187.0
2018-12-17,pegged,calibration rejected (boundary-pegged),0.012140010372614076,12.0,21.0,185.0
2018-12-18,pegged,calibration rejected (boundary-pegged),0.008979852284025843,12.0,27.0,183.0
2018-12-27,pegged,calibration rejected (boundary-pegged),0.012784564163259769,12.0,40.0,184.0
2019-01-02,pegged,calibration rejected (boundary-pegged),0.014283636013079734,12.0,30.0,184.0
2019-01-03,pegged,calibration rejected (boundary-pegged),0.00820926683022619,12.0,26.0,183.0
2019-01-04,pegged,calibration rejected (boundary-pegged),0.0070195938994300966,12.0,34.0,184.0
2019-01-07,pegged,calibration rejected (boundary-pegged),0.0059402212364202435,12.0,35.0,184.0
2019-01-08,pegged,calibration rejected (boundary-pegged),0.005495060146136455,12.0,27.0,183.0
2019-01-09,pegged,calibration rejected (boundary-pegged),0.006984045328191235,12.0,46.0,186.0
2019-01-10,pegged,calibration rejected (boundary-pegged),0.00646766731570966,12.0,35.0,187.0
2019-01-11,pegged,calibration rejected (boundary-pegged),0.005662912041524539,12.0,35.0,188.0
2019-01-14,pegged,calibration rejected (boundary-pegged),0.008633324651441808,12.0,47.0,184.0
2019-01-15,pegged,calibration rejected (boundary-pegged),0.005064736165547811,12.0,29.0,183.0
2019-01-16,pegged,calibration rejected (boundary-pegged),0.004317942200768478,12.0,40.0,183.0
2019-01-17,pegged,calibration rejected (boundary-pegged),0.006014474209813775,12.0,31.0,188.0
2019-01-18,pegged,calibration rejected (boundary-pegged),0.005447594241384857,12.0,24.0,182.0
2019-01-22,iv_miss,calibration rejected (iv_rmse=0.0310 > 0.02),0.03102892538328617,12.0,33.0,183.0
2019-01-23,pegged,calibration rejected (boundary-pegged),0.007763205119802482,12.0,31.0,184.0
2019-01-25,pegged,calibration rejected (boundary-pegged),0.0039736576415665996,12.0,27.0,186.0
2019-01-28,pegged,calibration rejected (boundary-pegged),0.005364354165353629,12.0,36.0,188.0
2019-02-01,pegged,calibration rejected (boundary-pegged),0.0031650754168138897,12.0,27.0,183.0
2019-02-04,pegged,calibration rejected (boundary-pegged),0.004734239063328657,12.0,30.0,189.0
2019-02-05,pegged,calibration rejected (boundary-pegged),0.004942352581564801,12.0,40.0,186.0
2019-02-06,pegged,calibration rejected (boundary-pegged),0.004715729783625994,12.0,42.0,187.0
2019-02-07,pegged,calibration rejected (boundary-pegged),0.006763106049744044,12.0,33.0,184.0
2019-02-08,pegged,calibration rejected (boundary-pegged),0.006266976690032839,12.0,25.0,181.0
2019-02-11,pegged,calibration rejected (boundary-pegged),0.003534355935958062,12.0,42.0,184.0
2019-02-12,pegged,calibration rejected (boundary-pegged),0.0022424190439404444,12.0,28.0,184.0
2019-02-13,pegged,calibration rejected (boundary-pegged),0.003793267243516375,12.0,40.0,182.0
2019-02-14,pegged,calibration rejected (boundary-pegged),0.004733848138621105,12.0,40.0,187.0
2019-02-15,pegged,calibration rejected (boundary-pegged),0.0050956140125352715,12.0,33.0,184.0
2019-02-19,pegged,calibration rejected (boundary-pegged),0.003776951203061116,12.0,27.0,181.0
2019-02-20,pegged,calibration rejected (boundary-pegged),0.0030513118181901585,12.0,30.0,186.0
2019-02-21,pegged,calibration rejected (boundary-pegged),0.0032909129763748607,12.0,40.0,186.0
2019-02-22,pegged,calibration rejected (boundary-pegged),0.003884291192072516,12.0,37.0,189.0
2019-02-28,pegged,calibration rejected (boundary-pegged),0.003605083859284857,12.0,45.0,184.0
2019-03-05,pegged,calibration rejected (boundary-pegged),0.0047248045685204,12.0,49.0,184.0
2019-03-06,pegged,calibration rejected (boundary-pegged),0.0040909249641375885,12.0,49.0,185.0
2019-03-08,pegged,calibration rejected (boundary-pegged),0.00807607511659922,12.0,36.0,181.0
2019-03-11,pegged,calibration rejected (boundary-pegged),0.004270057180890401,12.0,39.0,185.0
2019-03-15,pegged,calibration rejected (boundary-pegged),0.002538517757918883,12.0,37.0,187.0
2019-03-28,pegged,calibration rejected (boundary-pegged),0.0041332722790035714,12.0,46.0,184.0
2019-03-29,pegged,calibration rejected (boundary-pegged),0.003553406567258687,12.0,37.0,185.0
2019-04-01,pegged,calibration rejected (boundary-pegged),0.003136664980544377,12.0,32.0,183.0
2019-04-03,pegged,calibration rejected (boundary-pegged),0.0037013903284411165,12.0,30.0,185.0
2019-04-04,pegged,calibration rejected (boundary-pegged),0.003884645196432848,12.0,44.0,183.0
2019-04-05,pegged,calibration rejected (boundary-pegged),0.0038556130527406833,12.0,38.0,184.0
2019-04-08,pegged,calibration rejected (boundary-pegged),0.0032114434415711846,12.0,33.0,184.0
2019-04-09,pegged,calibration rejected (boundary-pegged),0.0035183520121189783,12.0,37.0,184.0
2019-04-10,pegged,calibration rejected (boundary-pegged),0.004837559337190232,12.0,46.0,186.0
2019-04-11,pegged,calibration rejected (boundary-pegged),0.003911840789471474,12.0,53.0,191.0
2019-04-12,pegged,calibration rejected (boundary-pegged),0.003239541195548628,12.0,45.0,183.0
2019-04-15,pegged,calibration rejected (boundary-pegged),0.003313809617547177,12.0,41.0,184.0
2019-04-16,pegged,calibration rejected (boundary-pegged),0.0032775503299579023,12.0,35.0,186.0
2019-04-17,pegged,calibration rejected (boundary-pegged),0.003217902602834143,12.0,30.0,182.0
2019-04-18,pegged,calibration rejected (boundary-pegged),0.0035773965628493236,12.0,38.0,185.0
2019-04-26,pegged,calibration rejected (boundary-pegged),0.0029687731317601046,12.0,33.0,183.0
2019-05-03,pegged,calibration rejected (boundary-pegged),0.0033218965894766597,12.0,39.0,183.0
2019-05-07,pegged,calibration rejected (boundary-pegged),0.011361958585038407,12.0,26.0,182.0
2019-05-09,pegged,calibration rejected (boundary-pegged),0.012711874111863869,12.0,32.0,185.0
2019-05-10,pegged,calibration rejected (boundary-pegged),0.013937749753295599,12.0,25.0,183.0
2019-05-15,pegged,calibration rejected (boundary-pegged),0.008575494386364058,12.0,28.0,180.0
2019-05-17,pegged,calibration rejected (boundary-pegged),0.0057044920954312794,12.0,33.0,188.0
2019-05-20,pegged,calibration rejected (boundary-pegged),0.005190132522710452,12.0,31.0,183.0
2019-05-21,pegged,calibration rejected (boundary-pegged),0.004592106875109397,12.0,29.0,185.0
2019-05-22,pegged,calibration rejected (boundary-pegged),0.004097848243427474,12.0,33.0,188.0
2019-05-24,pegged,calibration rejected (boundary-pegged),0.004724345751668625,12.0,42.0,184.0
2019-05-28,pegged,calibration rejected (boundary-pegged),0.006040078775504138,12.0,25.0,182.0
2019-05-30,pegged,calibration rejected (boundary-pegged),0.005520722175264082,12.0,34.0,183.0
2019-05-31,pegged,calibration rejected (boundary-pegged),0.004335018173250505,12.0,30.0,188.0
2019-06-04,pegged,calibration rejected (boundary-pegged),0.005435703133354288,12.0,23.0,182.0
2019-06-05,pegged,calibration rejected (boundary-pegged),0.005470889621733875,12.0,39.0,184.0
2019-06-06,pegged,calibration rejected (boundary-pegged),0.0039984113284133,12.0,41.0,184.0
2019-06-07,pegged,calibration rejected (boundary-pegged),0.004217101922737457,12.0,28.0,182.0
2019-06-10,pegged,calibration rejected (boundary-pegged),0.0020677152244874594,12.0,25.0,182.0
2019-06-13,pegged,calibration rejected (boundary-pegged),0.0032731456058499586,12.0,51.0,186.0
2019-06-18,pegged,calibration rejected (boundary-pegged),0.0032491510544018776,12.0,30.0,182.0
2019-07-01,pegged,calibration rejected (boundary-pegged),0.0033487049774435906,12.0,27.0,182.0
2019-07-02,pegged,calibration rejected (boundary-pegged),0.005001777625200128,12.0,30.0,184.0
2019-07-03,pegged,calibration rejected (boundary-pegged),0.005199820748729011,12.0,40.0,186.0
2019-07-05,pegged,calibration rejected (boundary-pegged),0.005177811072890437,12.0,33.0,184.0
2019-07-08,pegged,calibration rejected (boundary-pegged),0.005531019621847652,12.0,33.0,182.0
2019-07-09,pegged,calibration rejected (boundary-pegged),0.006967954396425889,12.0,40.0,183.0
2019-07-10,pegged,calibration rejected (boundary-pegged),0.004317615297723167,12.0,25.0,183.0
2019-07-11,pegged,calibration rejected (boundary-pegged),0.004391213163531609,12.0,35.0,183.0
2019-07-12,pegged,calibration rejected (boundary-pegged),0.004380432301484604,12.0,41.0,187.0
2019-07-15,pegged,calibration rejected (boundary-pegged),0.004896651399683748,12.0,39.0,186.0
2019-07-16,pegged,calibration rejected (boundary-pegged),0.004610886607166341,12.0,53.0,186.0
2019-07-24,pegged,calibration rejected (boundary-pegged),0.0033438649132342003,12.0,26.0,183.0
2019-07-25,pegged,calibration rejected (boundary-pegged),0.003965471841099127,12.0,34.0,183.0
2019-08-01,iv_miss,calibration rejected (iv_rmse=0.0202 > 0.02),0.02016502024478979,12.0,25.0,184.0
2019-08-02,pegged,calibration rejected (boundary-pegged),0.007073675502610367,12.0,22.0,188.0
2019-08-07,pegged,calibration rejected (boundary-pegged),0.011652076628646754,12.0,22.0,192.0
2019-08-08,pegged,calibration rejected (boundary-pegged),0.006979329197906405,12.0,23.0,181.0
2019-08-09,pegged,calibration rejected (boundary-pegged),0.008025567828355578,12.0,29.0,184.0
2019-08-12,pegged,calibration rejected (boundary-pegged),0.007937405859852828,12.0,25.0,183.0
2019-08-13,pegged,calibration rejected (boundary-pegged),0.011591198446236302,12.0,37.0,184.0
2019-08-14,pegged,calibration rejected (boundary-pegged),0.010204721690251927,12.0,30.0,183.0
2019-08-15,pegged,calibration rejected (boundary-pegged),0.007841589167357707,12.0,27.0,185.0
2019-08-16,pegged,calibration rejected (boundary-pegged),0.007183323402403458,12.0,38.0,183.0
2019-08-19,pegged,calibration rejected (boundary-pegged),0.005657631342061514,12.0,31.0,182.0
2019-08-20,pegged,calibration rejected (boundary-pegged),0.0062404627213402675,12.0,34.0,186.0
2019-08-22,pegged,calibration rejected (boundary-pegged),0.006765587959368352,12.0,34.0,183.0
2019-08-23,pegged,calibration rejected (boundary-pegged),0.016135775929277587,12.0,40.0,183.0
2019-08-26,pegged,calibration rejected (boundary-pegged),0.007567602705393705,12.0,33.0,186.0
2019-08-27,pegged,calibration rejected (boundary-pegged),0.00889897533010451,12.0,38.0,186.0
2019-08-28,pegged,calibration rejected (boundary-pegged),0.00945043106708073,12.0,37.0,183.0
2019-08-30,pegged,calibration rejected (boundary-pegged),0.007717257979646368,12.0,50.0,187.0
2019-09-03,pegged,calibration rejected (boundary-pegged),0.006229643601319481,12.0,44.0,189.0
2019-09-04,pegged,calibration rejected (boundary-pegged),0.008193780030968519,12.0,41.0,183.0
2019-09-05,pegged,calibration rejected (boundary-pegged),0.004719595286429205,12.0,30.0,183.0
2019-09-06,pegged,calibration rejected (boundary-pegged),0.004894955788000774,12.0,39.0,185.0
2019-09-10,pegged,calibration rejected (boundary-pegged),0.006562175209454634,12.0,48.0,184.0
2019-09-11,pegged,calibration rejected (boundary-pegged),0.003670074785012758,12.0,35.0,184.0
2019-09-12,pegged,calibration rejected (boundary-pegged),0.0037856924507678018,12.0,27.0,184.0
2019-09-13,pegged,calibration rejected (boundary-pegged),0.0035486093739676627,12.0,41.0,181.0
2019-09-18,pegged,calibration rejected (boundary-pegged),0.006132163450442447,12.0,29.0,183.0
2019-09-20,pegged,calibration rejected (boundary-pegged),0.0067798953561675306,12.0,34.0,182.0
2019-09-23,pegged,calibration rejected (boundary-pegged),0.004376112792055176,12.0,50.0,188.0
2019-09-24,pegged,calibration rejected (boundary-pegged),0.009855748645037386,12.0,27.0,182.0
2019-09-25,pegged,calibration rejected (boundary-pegged),0.008500530831879629,12.0,31.0,185.0
2019-09-26,pegged,calibration rejected (boundary-pegged),0.006196976673837218,12.0,45.0,186.0
2019-09-27,pegged,calibration rejected (boundary-pegged),0.01132409080321453,12.0,38.0,184.0
2019-09-30,pegged,calibration rejected (boundary-pegged),0.007098083225586056,12.0,47.0,190.0
2019-10-01,pegged,calibration rejected (boundary-pegged),0.012177793640615607,12.0,28.0,181.0
2019-10-02,pegged,calibration rejected (boundary-pegged),0.00497995011843386,12.0,23.0,186.0
2019-10-03,pegged,calibration rejected (boundary-pegged),0.009136608435973742,12.0,27.0,185.0
2019-10-04,pegged,calibration rejected (boundary-pegged),0.0071033944903015145,12.0,28.0,184.0
2019-10-07,pegged,calibration rejected (boundary-pegged),0.004649748469460827,12.0,32.0,185.0
2019-10-08,pegged,calibration rejected (boundary-pegged),0.006831684344980476,12.0,30.0,184.0
2019-10-09,pegged,calibration rejected (boundary-pegged),0.0058455274174415576,12.0,39.0,185.0
2019-10-10,pegged,calibration rejected (boundary-pegged),0.005587567604651539,12.0,34.0,184.0
2019-10-11,pegged,calibration rejected (boundary-pegged),0.004300827763387666,12.0,25.0,183.0
2019-10-15,pegged,calibration rejected (boundary-pegged),0.004234395562665524,12.0,29.0,181.0
2019-10-16,pegged,calibration rejected (boundary-pegged),0.003068117017315786,12.0,35.0,183.0
2019-10-17,pegged,calibration rejected (boundary-pegged),0.005504000826919979,12.0,35.0,180.0
2019-10-18,pegged,calibration rejected (boundary-pegged),0.006500052304803265,12.0,30.0,182.0
2019-10-23,pegged,calibration rejected (boundary-pegged),0.0029294531925779074,12.0,37.0,182.0
2019-10-25,pegged,calibration rejected (boundary-pegged),0.00436402220812308,12.0,35.0,182.0
2019-10-28,pegged,calibration rejected (boundary-pegged),0.002828199307917371,12.0,36.0,183.0
2019-11-01,pegged,calibration rejected (boundary-pegged),0.002750717601072108,12.0,33.0,186.0
2019-11-04,pegged,calibration rejected (boundary-pegged),0.003269963013321483,12.0,33.0,182.0
2019-11-05,pegged,calibration rejected (boundary-pegged),0.0038668428334900744,12.0,34.0,183.0
2019-11-06,pegged,calibration rejected (boundary-pegged),0.003864635659763504,12.0,39.0,181.0
2019-11-07,pegged,calibration rejected (boundary-pegged),0.004061823637759884,12.0,34.0,185.0
2019-11-08,pegged,calibration rejected (boundary-pegged),0.004710996548001336,12.0,31.0,183.0
2019-11-11,pegged,calibration rejected (boundary-pegged),0.0030940649615065967,12.0,37.0,185.0
2019-11-12,pegged,calibration rejected (boundary-pegged),0.0042968841140976315,12.0,45.0,179.0
2019-11-15,pegged,calibration rejected (boundary-pegged),0.0042864085476532945,12.0,42.0,185.0
2019-11-18,pegged,calibration rejected (boundary-pegged),0.0037428057794695858,12.0,43.0,185.0
2019-11-19,pegged,calibration rejected (boundary-pegged),0.004035744686641973,12.0,36.0,183.0
2019-11-20,pegged,calibration rejected (boundary-pegged),0.005335662139703049,12.0,30.0,184.0
2019-11-21,pegged,calibration rejected (boundary-pegged),0.004905595981961857,12.0,41.0,186.0
2019-11-25,pegged,calibration rejected (boundary-pegged),0.002929844143289237,12.0,24.0,181.0
2019-11-27,pegged,calibration rejected (boundary-pegged),0.0030528957212902384,12.0,30.0,183.0
2019-11-29,pegged,calibration rejected (boundary-pegged),0.0037332060063330658,12.0,34.0,182.0
2019-12-02,pegged,calibration rejected (boundary-pegged),0.004516543179068515,12.0,31.0,183.0
2019-12-06,pegged,calibration rejected (boundary-pegged),0.003017047028443132,12.0,36.0,182.0
2019-12-09,pegged,calibration rejected (boundary-pegged),0.003905901045812769,12.0,35.0,188.0
2019-12-11,pegged,calibration rejected (boundary-pegged),0.003952184257988543,12.0,28.0,189.0
2019-12-12,pegged,calibration rejected (boundary-pegged),0.006008483323069701,12.0,23.0,183.0
2019-12-18,pegged,calibration rejected (boundary-pegged),0.003572004088680527,12.0,43.0,181.0
2019-12-19,pegged,calibration rejected (boundary-pegged),0.0054432819394268596,12.0,47.0,183.0
2019-12-20,pegged,calibration rejected (boundary-pegged),0.004269731070751145,12.0,37.0,184.0
2019-12-23,pegged,calibration rejected (boundary-pegged),0.005666870017739375,12.0,42.0,184.0
2019-12-24,pegged,calibration rejected (boundary-pegged),0.003945889664262428,12.0,57.0,191.0
2019-12-26,pegged,calibration rejected (boundary-pegged),0.0054438924508375865,12.0,48.0,186.0
2019-12-27,pegged,calibration rejected (boundary-pegged),0.004843518967700418,12.0,40.0,188.0
2019-12-30,pegged,calibration rejected (boundary-pegged),0.004710963820368757,12.0,43.0,184.0
2019-12-31,pegged,calibration rejected (boundary-pegged),0.005814822921426958,12.0,39.0,185.0
2020-01-02,pegged,calibration rejected (boundary-pegged),0.004293990699101993,12.0,37.0,182.0
2020-01-07,pegged,calibration rejected (boundary-pegged),0.0044054278861203255,12.0,47.0,185.0
2020-01-08,pegged,calibration rejected (boundary-pegged),0.004707791008220868,12.0,25.0,182.0
2020-01-10,pegged,calibration rejected (boundary-pegged),0.00322238335102454,12.0,44.0,184.0
2020-01-13,iv_miss,calibration rejected (iv_rmse=0.0270 > 0.02),0.026987530344471197,12.0,28.0,181.0
2020-01-14,pegged,calibration rejected (boundary-pegged),0.003846082483571144,12.0,28.0,184.0
2020-01-15,pegged,calibration rejected (boundary-pegged),0.0036712865867086523,12.0,36.0,183.0
2020-01-16,pegged,calibration rejected (boundary-pegged),0.003710900707943442,12.0,25.0,183.0
2020-01-17,pegged,calibration rejected (boundary-pegged),0.0056017046397465785,12.0,37.0,181.0
2020-01-21,pegged,calibration rejected (boundary-pegged),0.0043197765998021186,12.0,37.0,182.0
2020-01-22,pegged,calibration rejected (boundary-pegged),0.005124730902176817,12.0,42.0,184.0
2020-01-23,pegged,calibration rejected (boundary-pegged),0.004055787903573351,12.0,39.0,182.0
2020-01-24,pegged,calibration rejected (boundary-pegged),0.011167458573694179,12.0,31.0,183.0
2020-01-28,pegged,calibration rejected (boundary-pegged),0.00537607355103874,12.0,31.0,181.0
2020-01-31,pegged,calibration rejected (boundary-pegged),0.0075713078088796475,12.0,22.0,181.0
2020-02-04,pegged,calibration rejected (boundary-pegged),0.004668518409830852,12.0,35.0,182.0
2020-02-05,pegged,calibration rejected (boundary-pegged),0.005341933950518028,12.0,29.0,184.0
2020-02-06,pegged,calibration rejected (boundary-pegged),0.006022994396517886,12.0,40.0,184.0
2020-02-07,pegged,calibration rejected (boundary-pegged),0.0074826542005399805,12.0,38.0,186.0
2020-02-10,pegged,calibration rejected (boundary-pegged),0.00788455815803087,12.0,40.0,183.0
2020-02-11,pegged,calibration rejected (boundary-pegged),0.00473732097399491,12.0,25.0,181.0
2020-02-12,pegged,calibration rejected (boundary-pegged),0.005229800789555292,12.0,35.0,180.0
2020-02-13,pegged,calibration rejected (boundary-pegged),0.004523942577679295,12.0,29.0,184.0
2020-02-14,pegged,calibration rejected (boundary-pegged),0.0037648957112278213,12.0,30.0,182.0
2020-02-18,pegged,calibration rejected (boundary-pegged),0.005341730346313701,12.0,38.0,187.0
2020-02-19,pegged,calibration rejected (boundary-pegged),0.005228385855273378,12.0,43.0,189.0
2020-02-20,pegged,calibration rejected (boundary-pegged),0.010246493309785578,12.0,23.0,182.0
2020-02-21,pegged,calibration rejected (boundary-pegged),0.006969184066669064,12.0,37.0,185.0
2020-02-24,pegged,calibration rejected (boundary-pegged),0.00928788604205118,12.0,22.0,184.0
2020-02-25,pegged,calibration rejected (boundary-pegged),0.017811361926025514,12.0,22.0,183.0
2020-02-26,pegged,calibration rejected (boundary-pegged),0.010893734175477758,12.0,24.0,185.0
2020-02-27,pegged,calibration rejected (boundary-pegged),0.019896588451311984,12.0,29.0,184.0
2020-02-28,iv_miss,calibration rejected (iv_rmse=0.0220 > 0.02),0.021988451757261513,12.0,43.0,189.0
2020-03-02,iv_miss,calibration rejected (iv_rmse=0.0408 > 0.02),0.04078679480719982,12.0,30.0,185.0
2020-03-03,iv_miss,calibration rejected (iv_rmse=0.0272 > 0.02),0.02721557607917647,12.0,25.0,189.0
2020-03-04,iv_miss,calibration rejected (iv_rmse=0.0396 > 0.02),0.03960108809878199,12.0,27.0,183.0
2020-03-05,iv_miss,calibration rejected (iv_rmse=0.0223 > 0.02),0.022341233040297146,12.0,33.0,184.0
2020-03-06,pegged,calibration rejected (boundary-pegged),0.018222771219676553,12.0,36.0,182.0
2020-03-09,iv_miss,calibration rejected (iv_rmse=0.0244 > 0.02),0.0243507582743042,12.0,36.0,188.0
2020-03-10,iv_miss,calibration rejected (iv_rmse=0.0515 > 0.02),0.05150730367259509,12.0,26.0,186.0
2020-03-11,iv_miss,calibration rejected (iv_rmse=0.0658 > 0.02),0.0657977639645864,12.0,39.0,189.0
2020-03-12,iv_miss,calibration rejected (iv_rmse=0.1549 > 0.02),0.15485860379237606,12.0,26.0,182.0
2020-03-13,iv_miss,calibration rejected (iv_rmse=0.1072 > 0.02),0.10721404265379325,12.0,27.0,187.0
2020-03-16,iv_miss,calibration rejected (iv_rmse=0.0783 > 0.02),0.0782851777956505,12.0,39.0,184.0
2020-03-17,iv_miss,calibration rejected (iv_rmse=0.1744 > 0.02),0.17440665896175644,12.0,40.0,186.0
2020-03-18,iv_miss,calibration rejected (iv_rmse=0.1665 > 0.02),0.16651226433724056,12.0,33.0,188.0
2020-03-19,iv_miss,calibration rejected (iv_rmse=0.1317 > 0.02),0.13167141968209375,12.0,51.0,187.0
2020-03-20,iv_miss,calibration rejected (iv_rmse=0.0965 > 0.02),0.09653148787600176,12.0,37.0,186.0
2020-03-23,iv_miss,calibration rejected (iv_rmse=0.0635 > 0.02),0.06354784204116873,12.0,39.0,185.0
2020-03-24,iv_miss,calibration rejected (iv_rmse=0.1063 > 0.02),0.10632315945923078,12.0,38.0,189.0
2020-03-25,iv_miss,calibration rejected (iv_rmse=0.0955 > 0.02),0.09548885518800047,12.0,30.0,189.0
2020-03-26,iv_miss,calibration rejected (iv_rmse=0.0945 > 0.02),0.09450589059763488,12.0,41.0,186.0
2020-03-27,iv_miss,calibration rejected (iv_rmse=0.0901 > 0.02),0.09005599055486206,12.0,37.0,187.0
2020-03-30,pegged,calibration rejected (boundary-pegged),0.017213859484482334,12.0,47.0,191.0
2020-03-31,pegged,calibration rejected (boundary-pegged),0.01831537314791719,12.0,38.0,184.0
2020-04-01,pegged,calibration rejected (boundary-pegged),0.018388649475684936,12.0,37.0,187.0
2020-04-03,pegged,calibration rejected (boundary-pegged),0.012993474416019802,12.0,33.0,184.0
2020-04-06,pegged,calibration rejected (boundary-pegged),0.008876149721157238,12.0,27.0,184.0
2020-04-07,pegged,calibration rejected (boundary-pegged),0.011448893244741944,12.0,27.0,185.0
2020-04-08,pegged,calibration rejected (boundary-pegged),0.007368881364614944,12.0,28.0,186.0
2020-04-09,pegged,calibration rejected (boundary-pegged),0.007538767385506987,12.0,36.0,184.0
2020-04-13,pegged,calibration rejected (boundary-pegged),0.009539854584614834,12.0,42.0,185.0
2020-04-14,pegged,calibration rejected (boundary-pegged),0.00828987179792707,12.0,33.0,184.0
2020-04-15,pegged,calibration rejected (boundary-pegged),0.011705252509754354,12.0,44.0,186.0
2020-04-16,pegged,calibration rejected (boundary-pegged),0.010448489012566592,12.0,42.0,185.0
2020-04-17,pegged,calibration rejected (boundary-pegged),0.008636959963772704,12.0,36.0,184.0
2020-04-20,pegged,calibration rejected (boundary-pegged),0.010949196776452568,12.0,32.0,189.0
2020-04-21,pegged,calibration rejected (boundary-pegged),0.009302168406796528,12.0,36.0,185.0
2020-04-22,pegged,calibration rejected (boundary-pegged),0.01189025738981661,12.0,37.0,183.0
2020-04-23,pegged,calibration rejected (boundary-pegged),0.012729519480941245,12.0,41.0,185.0
2020-04-24,pegged,calibration rejected (boundary-pegged),0.017762653408628645,12.0,40.0,183.0
2020-04-27,pegged,calibration rejected (boundary-pegged),0.011672915721823026,12.0,31.0,183.0
2020-04-28,pegged,calibration rejected (boundary-pegged),0.015456487515466914,12.0,50.0,184.0
2020-04-29,pegged,calibration rejected (boundary-pegged),0.01296023320455872,12.0,37.0,184.0
