Start Date,22/06/1997,10000
End Date,07/11/2024,0
,,
,USGG12M Index,
,Last Trade/Last Price,
Dates,LAST_PRICE,
12/03/2014,0.1167,
13/03/2014,0.1167,
14/03/2014,0.1167,
17/03/2014,0.1167,
18/03/2014,0.1167,
19/03/2014,0.1319,
20/03/2014,0.1269,
21/03/2014,0.1218,
24/03/2014,0.1218,
25/03/2014,0.1167,
26/03/2014,0.1116,
27/03/2014,0.1116,
28/03/2014,0.1116,
31/03/2014,0.1116,
01/04/2014,0.1116,
02/04/2014,0.1167,
03/04/2014,0.1065,
04/04/2014,0.1015,
07/04/2014,0.0964,
08/04/2014,0.0964,
09/04/2014,0.0913,
10/04/2014,0.0862,
11/04/2014,0.0913,
14/04/2014,0.0913,
15/04/2014,0.0862,
16/04/2014,0.0862,
17/04/2014,0.0913,
18/04/2014,0.0913,
21/04/2014,0.0913,
22/04/2014,0.0913,
23/04/2014,0.0913,
24/04/2014,0.0913,
25/04/2014,0.0862,
28/04/2014,0.0862,
29/04/2014,0.0862,
30/04/2014,0.1015,
01/05/2014,0.0964,
02/05/2014,0.0964,
05/05/2014,0.0964,
06/05/2014,0.0964,
07/05/2014,0.0964,
08/05/2014,0.0862,
09/05/2014,0.0913,
12/05/2014,0.0913,
13/05/2014,0.0862,
14/05/2014,0.0812,
15/05/2014,0.0761,
16/05/2014,0.0761,
19/05/2014,0.0761,
20/05/2014,0.0761,
21/05/2014,0.0761,
22/05/2014,0.0761,
23/05/2014,0.0761,
26/05/2014,0.0761,
27/05/2014,0.0761,
28/05/2014,0.071,
29/05/2014,0.0913,
30/05/2014,0.0913,
02/06/2014,0.0964,
03/06/2014,0.0964,
04/06/2014,0.0913,
05/06/2014,0.0913,
06/06/2014,0.0862,
09/06/2014,0.0913,
10/06/2014,0.0964,
11/06/2014,0.0913,
12/06/2014,0.0913,
13/06/2014,0.0964,
16/06/2014,0.0964,
17/06/2014,0.0913,
18/06/2014,0.0812,
19/06/2014,0.0812,
20/06/2014,0.0761,
23/06/2014,0.0761,
24/06/2014,0.0761,
25/06/2014,0.1015,
26/06/2014,0.0964,
27/06/2014,0.0964,
30/06/2014,0.0964,
01/07/2014,0.1015,
02/07/2014,0.1015,
03/07/2014,0.0964,
04/07/2014,0.0964,
07/07/2014,0.0964,
08/07/2014,0.0862,
09/07/2014,0.0913,
10/07/2014,0.0862,
11/07/2014,0.0862,
14/07/2014,0.0862,
15/07/2014,0.0913,
16/07/2014,0.0862,
17/07/2014,0.0761,
18/07/2014,0.0812,
21/07/2014,0.0812,
22/07/2014,0.0812,
23/07/2014,0.1015,
24/07/2014,0.1015,
25/07/2014,0.1015,
28/07/2014,0.1015,
29/07/2014,0.1015,
30/07/2014,0.1065,
31/07/2014,0.1116,
01/08/2014,0.1015,
04/08/2014,0.0964,
05/08/2014,0.1015,
06/08/2014,0.0913,
07/08/2014,0.0862,
08/08/2014,0.0862,
11/08/2014,0.0862,
12/08/2014,0.0913,
13/08/2014,0.0761,
14/08/2014,0.0761,
15/08/2014,0.0761,
18/08/2014,0.0812,
19/08/2014,0.0761,
20/08/2014,0.1116,
21/08/2014,0.1015,
22/08/2014,0.0964,
25/08/2014,0.0964,
26/08/2014,0.0964,
27/08/2014,0.0913,
28/08/2014,0.0913,
29/08/2014,0.0812,
01/09/2014,0.0812,
02/09/2014,0.0862,
03/09/2014,0.0862,
04/09/2014,0.0862,
05/09/2014,0.0862,
08/09/2014,0.0862,
09/09/2014,0.0913,
10/09/2014,0.0913,
11/09/2014,0.0913,
12/09/2014,0.0812,
15/09/2014,0.0862,
16/09/2014,0.0913,
17/09/2014,0.1218,
18/09/2014,0.1167,
19/09/2014,0.1065,
22/09/2014,0.0964,
23/09/2014,0.0913,
24/09/2014,0.0913,
25/09/2014,0.0913,
26/09/2014,0.0913,
29/09/2014,0.0964,
30/09/2014,0.0964,
01/10/2014,0.0862,
02/10/2014,0.0913,
03/10/2014,0.0913,
06/10/2014,0.0862,
07/10/2014,0.0862,
08/10/2014,0.0812,
09/10/2014,0.0812,
10/10/2014,0.0761,
13/10/2014,0.0761,
14/10/2014,0.0659,
15/10/2014,0.0659,
16/10/2014,0.0964,
17/10/2014,0.0964,
20/10/2014,0.0913,
21/10/2014,0.0964,
22/10/2014,0.0913,
23/10/2014,0.0964,
24/10/2014,0.0913,
27/10/2014,0.0964,
28/10/2014,0.0964,
29/10/2014,0.1015,
30/10/2014,0.1015,
31/10/2014,0.0913,
03/11/2014,0.0913,
04/11/2014,0.0913,
05/11/2014,0.0913,
06/11/2014,0.0964,
07/11/2014,0.0964,
10/11/2014,0.0964,
11/11/2014,0.0964,
12/11/2014,0.1065,
13/11/2014,0.1421,
14/11/2014,0.1421,
17/11/2014,0.137,
18/11/2014,0.1269,
19/11/2014,0.1269,
20/11/2014,0.1218,
21/11/2014,0.1218,
24/11/2014,0.1167,
25/11/2014,0.1218,
26/11/2014,0.1218,
27/11/2014,0.1218,
28/11/2014,0.1167,
01/12/2014,0.1167,
02/12/2014,0.1167,
03/12/2014,0.1167,
04/12/2014,0.1218,
05/12/2014,0.137,
08/12/2014,0.1421,
09/12/2014,0.1573,
10/12/2014,0.2031,
11/12/2014,0.2031,
12/12/2014,0.1878,
15/12/2014,0.1929,
16/12/2014,0.198,
17/12/2014,0.2183,
18/12/2014,0.2387,
19/12/2014,0.2438,
22/12/2014,0.2489,
23/12/2014,0.2438,
24/12/2014,0.2387,
25/12/2014,0.2387,
26/12/2014,0.2285,
29/12/2014,0.2132,
30/12/2014,0.1929,
31/12/2014,0.2132,
01/01/2015,0.2132,
02/01/2015,0.2183,
05/01/2015,0.2132,
06/01/2015,0.2031,
07/01/2015,0.2438,
08/01/2015,0.2285,
09/01/2015,0.1929,
12/01/2015,0.1827,
13/01/2015,0.1827,
14/01/2015,0.1624,
15/01/2015,0.1472,
16/01/2015,0.1573,
19/01/2015,0.1573,
20/01/2015,0.1573,
21/01/2015,0.1573,
22/01/2015,0.1573,
23/01/2015,0.1472,
26/01/2015,0.1522,
27/01/2015,0.1472,
28/01/2015,0.1472,
29/01/2015,0.1472,
30/01/2015,0.137,
02/02/2015,0.1421,
03/02/2015,0.1675,
04/02/2015,0.1929,
05/02/2015,0.1929,
06/02/2015,0.2438,
09/02/2015,0.2336,
10/02/2015,0.2285,
11/02/2015,0.2285,
12/02/2015,0.2234,
13/02/2015,0.2183,
16/02/2015,0.2183,
17/02/2015,0.2183,
18/02/2015,0.198,
19/02/2015,0.2082,
20/02/2015,0.2082,
23/02/2015,0.2031,
24/02/2015,0.1827,
25/02/2015,0.1827,
26/02/2015,0.198,
27/02/2015,0.1878,
02/03/2015,0.1929,
03/03/2015,0.2132,
04/03/2015,0.2393,
05/03/2015,0.2291,
06/03/2015,0.2597,
09/03/2015,0.2393,
10/03/2015,0.2291,
11/03/2015,0.2342,
12/03/2015,0.2342,
13/03/2015,0.2342,
16/03/2015,0.2393,
17/03/2015,0.2546,
18/03/2015,0.1934,
19/03/2015,0.2393,
20/03/2015,0.2138,
23/03/2015,0.2138,
24/03/2015,0.2138,
25/03/2015,0.2342,
26/03/2015,0.2546,
27/03/2015,0.2393,
30/03/2015,0.2444,
31/03/2015,0.2291,
01/04/2015,0.2342,
02/04/2015,0.2342,
03/04/2015,0.1985,
06/04/2015,0.1985,
07/04/2015,0.2087,
08/04/2015,0.2138,
09/04/2015,0.2189,
10/04/2015,0.2189,
13/04/2015,0.2138,
14/04/2015,0.2087,
15/04/2015,0.1934,
16/04/2015,0.1985,
17/04/2015,0.2036,
20/04/2015,0.2087,
21/04/2015,0.2036,
22/04/2015,0.2138,
23/04/2015,0.2087,
24/04/2015,0.2087,
27/04/2015,0.2138,
28/04/2015,0.2138,
29/04/2015,0.224,
30/04/2015,0.224,
01/05/2015,0.2291,
04/05/2015,0.224,
05/05/2015,0.2291,
06/05/2015,0.2393,
07/05/2015,0.2342,
08/05/2015,0.2189,
11/05/2015,0.2291,
12/05/2015,0.224,
13/05/2015,0.2138,
14/05/2015,0.1985,
15/05/2015,0.1934,
18/05/2015,0.1985,
19/05/2015,0.2036,
20/05/2015,0.1934,
21/05/2015,0.1883,
22/05/2015,0.2036,
25/05/2015,0.2036,
26/05/2015,0.2189,
27/05/2015,0.224,
28/05/2015,0.2495,
29/05/2015,0.2444,
01/06/2015,0.2444,
02/06/2015,0.2444,
03/06/2015,0.2495,
04/06/2015,0.2495,
05/06/2015,0.2597,
08/06/2015,0.2495,
09/06/2015,0.2495,
10/06/2015,0.2546,
11/06/2015,0.2546,
12/06/2015,0.2546,
15/06/2015,0.2495,
16/06/2015,0.2495,
17/06/2015,0.2342,
18/06/2015,0.2189,
19/06/2015,0.2189,
22/06/2015,0.2291,
23/06/2015,0.2495,
24/06/2015,0.2853,
25/06/2015,0.2802,
26/06/2015,0.2802,
29/06/2015,0.2597,
30/06/2015,0.2648,
01/07/2015,0.2699,
02/07/2015,0.2444,
03/07/2015,0.2444,
06/07/2015,0.2342,
07/07/2015,0.2291,
08/07/2015,0.2189,
09/07/2015,0.224,
10/07/2015,0.2444,
13/07/2015,0.2495,
14/07/2015,0.2444,
15/07/2015,0.2393,
16/07/2015,0.2495,
17/07/2015,0.2546,
20/07/2015,0.2801,
21/07/2015,0.2852,
22/07/2015,0.3312,
23/07/2015,0.321,
24/07/2015,0.3159,
27/07/2015,0.3057,
28/07/2015,0.3159,
29/07/2015,0.3159,
30/07/2015,0.3414,
31/07/2015,0.3108,
03/08/2015,0.3159,
04/08/2015,0.3567,
05/08/2015,0.3619,
06/08/2015,0.3363,
07/08/2015,0.3567,
10/08/2015,0.367,
11/08/2015,0.3516,
12/08/2015,0.3516,
13/08/2015,0.3721,
14/08/2015,0.3772,
17/08/2015,0.372,
18/08/2015,0.372,
19/08/2015,0.3823,
20/08/2015,0.3721,
21/08/2015,0.3517,
24/08/2015,0.3159,
25/08/2015,0.3261,
26/08/2015,0.3414,
27/08/2015,0.3465,
28/08/2015,0.367,
31/08/2015,0.3772,
01/09/2015,0.3619,
02/09/2015,0.3414,
03/09/2015,0.3363,
04/09/2015,0.3465,
07/09/2015,0.3465,
08/09/2015,0.3618,
09/09/2015,0.3618,
10/09/2015,0.3669,
11/09/2015,0.3618,
14/09/2015,0.372,
15/09/2015,0.4487,
16/09/2015,0.4642,
17/09/2015,0.3517,
18/09/2015,0.3414,
21/09/2015,0.3465,
22/09/2015,0.3363,
23/09/2015,0.3261,
24/09/2015,0.3159,
25/09/2015,0.321,
28/09/2015,0.3159,
29/09/2015,0.321,
30/09/2015,0.3108,
01/10/2015,0.2904,
02/10/2015,0.2291,
05/10/2015,0.2342,
06/10/2015,0.2291,
07/10/2015,0.2393,
08/10/2015,0.2342,
09/10/2015,0.2444,
12/10/2015,0.2444,
13/10/2015,0.2291,
14/10/2015,0.2087,
15/10/2015,0.2087,
16/10/2015,0.2087,
19/10/2015,0.2138,
20/10/2015,0.2189,
21/10/2015,0.2189,
22/10/2015,0.2138,
23/10/2015,0.2342,
26/10/2015,0.2444,
27/10/2015,0.275,
28/10/2015,0.3108,
29/10/2015,0.3057,
30/10/2015,0.321,
02/11/2015,0.3414,
03/11/2015,0.3516,
04/11/2015,0.3721,
05/11/2015,0.3874,
06/11/2015,0.4334,
09/11/2015,0.4334,
10/11/2015,0.4385,
11/11/2015,0.4943,
12/11/2015,0.5051,
13/11/2015,0.4795,
16/11/2015,0.4744,
17/11/2015,0.4846,
18/11/2015,0.4744,
19/11/2015,0.4642,
20/11/2015,0.4744,
23/11/2015,0.4744,
24/11/2015,0.4795,
25/11/2015,0.4795,
26/11/2015,0.4795,
27/11/2015,0.4743,
30/11/2015,0.4795,
01/12/2015,0.4743,
02/12/2015,0.4948,
03/12/2015,0.5409,
04/12/2015,0.5665,
07/12/2015,0.6434,
08/12/2015,0.6844,
09/12/2015,0.6949,
10/12/2015,0.6898,
11/12/2015,0.6538,
14/12/2015,0.6692,
15/12/2015,0.6743,
16/12/2015,0.6846,
17/12/2015,0.6692,
18/12/2015,0.6486,
21/12/2015,0.6332,
22/12/2015,0.6281,
23/12/2015,0.6178,
24/12/2015,0.6178,
25/12/2015,0.6178,
28/12/2015,0.628,
29/12/2015,0.6383,
30/12/2015,0.5973,
31/12/2015,0.5972,
01/01/2016,0.5972,
04/01/2016,0.5767,
05/01/2016,0.5562,
06/01/2016,0.659,
07/01/2016,0.6384,
08/01/2016,0.6179,
11/01/2016,0.6128,
12/01/2016,0.6127,
13/01/2016,0.5922,
14/01/2016,0.5307,
15/01/2016,0.4641,
18/01/2016,0.4641,
19/01/2016,0.459,
20/01/2016,0.4181,
21/01/2016,0.4385,
22/01/2016,0.459,
25/01/2016,0.4385,
26/01/2016,0.4539,
27/01/2016,0.4436,
28/01/2016,0.4487,
29/01/2016,0.4487,
01/02/2016,0.4641,
02/02/2016,0.4538,
03/02/2016,0.5359,
04/02/2016,0.5154,
05/02/2016,0.5307,
08/02/2016,0.5051,
09/02/2016,0.5051,
10/02/2016,0.5051,
11/02/2016,0.4642,
12/02/2016,0.4846,
15/02/2016,0.4846,
16/02/2016,0.4897,
17/02/2016,0.5102,
18/02/2016,0.5051,
19/02/2016,0.5102,
22/02/2016,0.5255,
23/02/2016,0.5255,
24/02/2016,0.5358,
25/02/2016,0.5306,
26/02/2016,0.5665,
29/02/2016,0.5972,
01/03/2016,0.6331,
02/03/2016,0.6521,
03/03/2016,0.6469,
04/03/2016,0.652,
07/03/2016,0.6674,
08/03/2016,0.652,
09/03/2016,0.6571,
10/03/2016,0.6622,
11/03/2016,0.6878,
14/03/2016,0.6878,
15/03/2016,0.6929,
16/03/2016,0.6264,
17/03/2016,0.6315,
18/03/2016,0.6059,
21/03/2016,0.611,
22/03/2016,0.611,
23/03/2016,0.6058,
24/03/2016,0.6058,
25/03/2016,0.6058,
28/03/2016,0.616,
29/03/2016,0.5802,
30/03/2016,0.6047,
31/03/2016,0.5804,
01/04/2016,0.5957,
04/04/2016,0.5804,
05/04/2016,0.5497,
06/04/2016,0.5446,
07/04/2016,0.5139,
08/04/2016,0.5139,
11/04/2016,0.5088,
12/04/2016,0.5241,
13/04/2016,0.5241,
14/04/2016,0.5292,
15/04/2016,0.5088,
18/04/2016,0.5037,
19/04/2016,0.5037,
20/04/2016,0.4986,
21/04/2016,0.5241,
22/04/2016,0.5292,
25/04/2016,0.5343,
26/04/2016,0.5445,
27/04/2016,0.5702,
28/04/2016,0.5549,
29/04/2016,0.5497,
02/05/2016,0.5446,
03/05/2016,0.5242,
04/05/2016,0.5037,
05/05/2016,0.5037,
06/05/2016,0.5037,
09/05/2016,0.4884,
10/05/2016,0.4986,
11/05/2016,0.5037,
12/05/2016,0.519,
13/05/2016,0.5241,
16/05/2016,0.5343,
17/05/2016,0.5598,
18/05/2016,0.6058,
19/05/2016,0.6161,
20/05/2016,0.6263,
23/05/2016,0.6467,
24/05/2016,0.6365,
25/05/2016,0.6725,
26/05/2016,0.6469,
27/05/2016,0.6827,
30/05/2016,0.6827,
31/05/2016,0.6725,
01/06/2016,0.6725,
02/06/2016,0.6622,
03/06/2016,0.5804,
06/06/2016,0.5855,
07/06/2016,0.5752,
08/06/2016,0.5701,
09/06/2016,0.565,
10/06/2016,0.5394,
13/06/2016,0.5292,
14/06/2016,0.5343,
15/06/2016,0.4986,
16/06/2016,0.4934,
17/06/2016,0.4934,
20/06/2016,0.5292,
21/06/2016,0.5292,
22/06/2016,0.5446,
23/06/2016,0.5753,
24/06/2016,0.468,
27/06/2016,0.4425,
28/06/2016,0.4374,
29/06/2016,0.4527,
30/06/2016,0.4323,
01/07/2016,0.4425,
04/07/2016,0.4425,
05/07/2016,0.4271,
06/07/2016,0.4373,
07/07/2016,0.4475,
08/07/2016,0.4577,
11/07/2016,0.4935,
12/07/2016,0.4935,
13/07/2016,0.4934,
14/07/2016,0.5088,
15/07/2016,0.4883,
18/07/2016,0.5036,
19/07/2016,0.4985,
20/07/2016,0.5498,
21/07/2016,0.5242,
22/07/2016,0.5293,
25/07/2016,0.5395,
26/07/2016,0.5446,
27/07/2016,0.5242,
28/07/2016,0.5088,
29/07/2016,0.4884,
01/08/2016,0.4884,
02/08/2016,0.4884,
03/08/2016,0.4986,
04/08/2016,0.4935,
05/08/2016,0.5394,
08/08/2016,0.5496,
09/08/2016,0.5394,
10/08/2016,0.5241,
11/08/2016,0.5394,
12/08/2016,0.5343,
15/08/2016,0.5394,
16/08/2016,0.5394,
17/08/2016,0.5753,
18/08/2016,0.5651,
19/08/2016,0.5804,
22/08/2016,0.5804,
23/08/2016,0.5804,
24/08/2016,0.5753,
25/08/2016,0.5753,
26/08/2016,0.6008,
29/08/2016,0.5957,
30/08/2016,0.5906,
31/08/2016,0.5906,
01/09/2016,0.5854,
02/09/2016,0.5803,
05/09/2016,0.5803,
06/09/2016,0.5496,
07/09/2016,0.5496,
08/09/2016,0.5649,
09/09/2016,0.5598,
12/09/2016,0.5547,
13/09/2016,0.57,
14/09/2016,0.6111,
15/09/2016,0.5958,
16/09/2016,0.6009,
19/09/2016,0.606,
20/09/2016,0.606,
21/09/2016,0.6008,
22/09/2016,0.5804,
23/09/2016,0.5752,
26/09/2016,0.5701,
27/09/2016,0.5701,
28/09/2016,0.5803,
29/09/2016,0.5701,
30/09/2016,0.5854,
03/10/2016,0.6059,
04/10/2016,0.6263,
05/10/2016,0.6263,
06/10/2016,0.6314,
07/10/2016,0.6314,
10/10/2016,0.6314,
11/10/2016,0.6416,
12/10/2016,0.6777,
13/10/2016,0.652,
14/10/2016,0.6571,
17/10/2016,0.6418,
18/10/2016,0.6418,
19/10/2016,0.6315,
20/10/2016,0.6469,
21/10/2016,0.6417,
24/10/2016,0.6468,
25/10/2016,0.6519,
26/10/2016,0.6468,
27/10/2016,0.6519,
28/10/2016,0.6417,
31/10/2016,0.6417,
01/11/2016,0.6365,
02/11/2016,0.6263,
03/11/2016,0.6212,
04/11/2016,0.6007,
07/11/2016,0.6109,
08/11/2016,0.6416,
09/11/2016,0.7084,
10/11/2016,0.7186,
11/11/2016,0.7186,
14/11/2016,0.7647,
15/11/2016,0.7544,
16/11/2016,0.7391,
17/11/2016,0.7595,
18/11/2016,0.7544,
21/11/2016,0.7595,
22/11/2016,0.7595,
23/11/2016,0.7697,
24/11/2016,0.7697,
25/11/2016,0.7799,
28/11/2016,0.7697,
29/11/2016,0.7645,
30/11/2016,0.7748,
01/12/2016,0.7799,
02/12/2016,0.7696,
05/12/2016,0.7901,
06/12/2016,0.785,
07/12/2016,0.8315,
08/12/2016,0.8366,
09/12/2016,0.8468,
12/12/2016,0.8468,
13/12/2016,0.8673,
14/12/2016,0.9084,
15/12/2016,0.8878,
16/12/2016,0.8826,
19/12/2016,0.8775,
20/12/2016,0.8775,
21/12/2016,0.8569,
22/12/2016,0.8518,
23/12/2016,0.8517,
26/12/2016,0.8517,
27/12/2016,0.8568,
28/12/2016,0.8517,
29/12/2016,0.8158,
30/12/2016,0.8106,
02/01/2017,0.8106,
03/01/2017,0.826,
04/01/2017,0.8623,
05/01/2017,0.8212,
06/01/2017,0.8314,
09/01/2017,0.8057,
10/01/2017,0.8006,
11/01/2017,0.8057,
12/01/2017,0.7954,
13/01/2017,0.7954,
16/01/2017,0.7954,
17/01/2017,0.78,
18/01/2017,0.8056,
19/01/2017,0.8005,
20/01/2017,0.7902,
23/01/2017,0.7645,
24/01/2017,0.7799,
25/01/2017,0.785,
26/01/2017,0.785,
27/01/2017,0.785,
30/01/2017,0.7747,
31/01/2017,0.7593,
01/02/2017,0.8212,
02/02/2017,0.8109,
03/02/2017,0.8006,
06/02/2017,0.7801,
07/02/2017,0.7801,
08/02/2017,0.7749,
09/02/2017,0.7852,
10/02/2017,0.7903,
13/02/2017,0.8005,
14/02/2017,0.821,
15/02/2017,0.8261,
16/02/2017,0.7954,
17/02/2017,0.7953,
20/02/2017,0.7953,
21/02/2017,0.7953,
22/02/2017,0.7953,
23/02/2017,0.7799,
24/02/2017,0.7747,
27/02/2017,0.7747,
28/02/2017,0.8208,
01/03/2017,0.9136,
02/03/2017,0.9599,
03/03/2017,0.9598,
06/03/2017,0.965,
07/03/2017,0.9958,
08/03/2017,1.0163,
09/03/2017,1.0318,
10/03/2017,1.0266,
13/03/2017,1.0471,
14/03/2017,1.0368,
15/03/2017,1.0008,
16/03/2017,0.9853,
17/03/2017,0.9801,
20/03/2017,0.9801,
21/03/2017,0.9698,
22/03/2017,0.9647,
23/03/2017,0.9595,
24/03/2017,0.9646,
27/03/2017,0.9748,
28/03/2017,1.0108,
29/03/2017,1.0319,
30/03/2017,1.0216,
31/03/2017,1.0164,
03/04/2017,1.0061,
04/04/2017,1.0215,
05/04/2017,1.0163,
06/04/2017,1.0266,
07/04/2017,1.0574,
10/04/2017,1.0523,
11/04/2017,1.0368,
12/04/2017,1.0162,
13/04/2017,1.011,
14/04/2017,1.011,
17/04/2017,1.0161,
18/04/2017,1.0007,
19/04/2017,1.0006,
20/04/2017,0.9903,
21/04/2017,0.9749,
24/04/2017,1.0057,
25/04/2017,1.0262,
26/04/2017,1.0628,
27/04/2017,1.0525,
28/04/2017,1.0576,
01/05/2017,1.073,
02/05/2017,1.0678,
03/05/2017,1.0833,
04/05/2017,1.0935,
05/05/2017,1.0935,
08/05/2017,1.1089,
09/05/2017,1.1192,
10/05/2017,1.1192,
11/05/2017,1.1191,
12/05/2017,1.1036,
15/05/2017,1.1036,
16/05/2017,1.0984,
17/05/2017,1.0726,
18/05/2017,1.0726,
19/05/2017,1.088,
22/05/2017,1.0983,
23/05/2017,1.124,
24/05/2017,1.1504,
25/05/2017,1.1504,
26/05/2017,1.1452,
29/05/2017,1.1452,
30/05/2017,1.1451,
31/05/2017,1.1503,
01/06/2017,1.1451,
02/06/2017,1.1502,
05/06/2017,1.1553,
06/06/2017,1.1449,
07/06/2017,1.1655,
08/06/2017,1.1707,
09/06/2017,1.186,
12/06/2017,1.1963,
13/06/2017,1.2015,
14/06/2017,1.186,
15/06/2017,1.1962,
16/06/2017,1.1859,
19/06/2017,1.2013,
20/06/2017,1.2064,
21/06/2017,1.2124,
22/06/2017,1.2072,
23/06/2017,1.2019,
26/06/2017,1.1967,
27/06/2017,1.207,
28/06/2017,1.2018,
29/06/2017,1.2173,
30/06/2017,1.2275,
03/07/2017,1.2429,
04/07/2017,1.2429,
05/07/2017,1.2274,
06/07/2017,1.2171,
07/07/2017,1.2067,
10/07/2017,1.2066,
11/07/2017,1.1963,
12/07/2017,1.1911,
13/07/2017,1.2014,
14/07/2017,1.1962,
17/07/2017,1.1961,
18/07/2017,1.191,
19/07/2017,1.2175,
20/07/2017,1.2072,
21/07/2017,1.2071,
24/07/2017,1.2174,
25/07/2017,1.2277,
26/07/2017,1.2173,
27/07/2017,1.2173,
28/07/2017,1.2069,
31/07/2017,1.212,
01/08/2017,1.2068,
02/08/2017,1.2119,
03/08/2017,1.2106,
04/08/2017,1.2183,
07/08/2017,1.2208,
08/08/2017,1.2221,
09/08/2017,1.2027,
10/08/2017,1.2014,
11/08/2017,1.1949,
14/08/2017,1.2052,
15/08/2017,1.227,
16/08/2017,1.2382,
17/08/2017,1.2227,
18/08/2017,1.2226,
21/08/2017,1.2148,
22/08/2017,1.2277,
23/08/2017,1.2173,
24/08/2017,1.2289,
25/08/2017,1.2249,
28/08/2017,1.2288,
29/08/2017,1.2158,
30/08/2017,1.2184,
31/08/2017,1.2171,
01/09/2017,1.2221,
04/09/2017,1.2221,
05/09/2017,1.2092,
06/09/2017,1.2272,
07/09/2017,1.2001,
08/09/2017,1.1975,
11/09/2017,1.2245,
12/09/2017,1.2206,
13/09/2017,1.264,
14/09/2017,1.2769,
15/09/2017,1.2897,
18/09/2017,1.2948,
19/09/2017,1.2922,
20/09/2017,1.2948,
21/09/2017,1.2999,
22/09/2017,1.2946,
25/09/2017,1.2843,
26/09/2017,1.292,
27/09/2017,1.3023,
28/09/2017,1.2868,
29/09/2017,1.2892,
02/10/2017,1.2866,
03/10/2017,1.2866,
04/10/2017,1.3098,
05/10/2017,1.333,
06/10/2017,1.3329,
09/10/2017,1.3329,
10/10/2017,1.3586,
11/10/2017,1.3985,
12/10/2017,1.3958,
13/10/2017,1.3879,
16/10/2017,1.4034,
17/10/2017,1.3982,
18/10/2017,1.4059,
19/10/2017,1.3955,
20/10/2017,1.4135,
23/10/2017,1.4031,
24/10/2017,1.4135,
25/10/2017,1.4134,
26/10/2017,1.4185,
27/10/2017,1.4055,
30/10/2017,1.408,
31/10/2017,1.4209,
01/11/2017,1.4312,
02/11/2017,1.4338,
03/11/2017,1.4569,
06/11/2017,1.4776,
07/11/2017,1.4879,
08/11/2017,1.5202,
09/11/2017,1.515,
10/11/2017,1.5278,
13/11/2017,1.5381,
14/11/2017,1.5458,
15/11/2017,1.538,
16/11/2017,1.5691,
17/11/2017,1.5793,
20/11/2017,1.5922,
21/11/2017,1.6025,
22/11/2017,1.5843,
23/11/2017,1.5843,
24/11/2017,1.5893,
27/11/2017,1.5945,
28/11/2017,1.5918,
29/11/2017,1.597,
30/11/2017,1.6073,
01/12/2017,1.6071,
04/12/2017,1.6408,
05/12/2017,1.6563,
06/12/2017,1.663,
07/12/2017,1.6655,
08/12/2017,1.6549,
11/12/2017,1.6705,
12/12/2017,1.6808,
13/12/2017,1.6626,
14/12/2017,1.6755,
15/12/2017,1.6831,
18/12/2017,1.6883,
19/12/2017,1.696,
20/12/2017,1.7063,
21/12/2017,1.7063,
22/12/2017,1.7138,
25/12/2017,1.7138,
26/12/2017,1.7164,
27/12/2017,1.7137,
28/12/2017,1.7318,
29/12/2017,1.7316,
01/01/2018,1.7316,
02/01/2018,1.7809,
03/01/2018,1.8034,
04/01/2018,1.8007,
05/01/2018,1.7927,
08/01/2018,1.7797,
09/01/2018,1.777,
10/01/2018,1.7665,
11/01/2018,1.7639,
12/01/2018,1.7714,
15/01/2018,1.7714,
16/01/2018,1.7739,
17/01/2018,1.7739,
18/01/2018,1.7608,
19/01/2018,1.7736,
22/01/2018,1.771,
23/01/2018,1.7553,
24/01/2018,1.7631,
25/01/2018,1.7682,
26/01/2018,1.7758,
29/01/2018,1.7731,
30/01/2018,1.7757,
31/01/2018,1.8816,
01/02/2018,1.8815,
02/02/2018,1.8656,
05/02/2018,1.8317,
06/02/2018,1.8551,
07/02/2018,1.8889,
08/02/2018,1.881,
09/02/2018,1.8756,
12/02/2018,1.9146,
13/02/2018,1.9301,
14/02/2018,1.9613,
15/02/2018,1.9769,
16/02/2018,1.9714,
19/02/2018,1.9714,
20/02/2018,1.9869,
21/02/2018,2.0025,
22/02/2018,1.9998,
23/02/2018,1.997,
26/02/2018,2.0047,
27/02/2018,2.0046,
28/02/2018,2.0564,
01/03/2018,2.0328,
02/03/2018,2.0378,
05/03/2018,2.0456,
06/03/2018,2.0481,
07/03/2018,2.0376,
08/03/2018,2.0323,
09/03/2018,2.019,
12/03/2018,2.0267,
13/03/2018,2.0266,
14/03/2018,2.0344,
15/03/2018,2.0447,
16/03/2018,2.0497,
19/03/2018,2.06,
20/03/2018,2.0574,
21/03/2018,2.0364,
22/03/2018,2.0259,
23/03/2018,2.0126,
26/03/2018,2.0282,
27/03/2018,2.0281,
28/03/2018,2.1061,
29/03/2018,2.0822,
30/03/2018,2.0822,
02/04/2018,2.0717,
03/04/2018,2.0768,
04/04/2018,2.0585,
05/04/2018,2.0662,
06/04/2018,2.0451,
09/04/2018,2.0554,
10/04/2018,2.0606,
11/04/2018,2.0579,
12/04/2018,2.0865,
13/04/2018,2.0915,
16/04/2018,2.0992,
17/04/2018,2.1278,
18/04/2018,2.1513,
19/04/2018,2.1773,
20/04/2018,2.1901,
23/04/2018,2.2057,
24/04/2018,2.2082,
25/04/2018,2.2475,
26/04/2018,2.2291,
