s_ref,strike,maturity_days,moneyness,w,implied_vol,price,date
1280.2781,1203.4614,120,0.94,call,0.24680807142851682,109.43015155282386,2012-01-03
1280.2781,1203.4614,120,0.94,put,0.2468080714285162,40.738655519820966,2012-01-03
1280.2781,1216.2642,120,0.95,call,0.24207548003704382,100.32543200362316,2012-01-03
1280.2781,1216.2642,120,0.95,put,0.24207548003704357,44.43007668061176,2012-01-03
1280.2781,1229.067,120,0.96,call,0.23724710306813718,91.49556197231517,2012-01-03
1280.2781,1229.067,120,0.96,put,0.2372471030681378,48.39634735929504,2012-01-03
1280.2781,1241.8698,120,0.97,call,0.23231402034061113,82.95647995402784,2012-01-03
1280.2781,1241.8698,120,0.97,put,0.23231402034061124,52.6534060509992,2012-01-03
1280.2781,1254.6725,120,0.98,call,0.22726764260874216,74.72495916770569,2012-01-03
1280.2781,1254.6725,120,0.98,put,0.22726764260874188,57.21802597466854,2012-01-03
1280.2781,1267.4753,120,0.99,call,0.22209921524348375,66.81875597458632,2012-01-03
1280.2781,1267.4753,120,0.99,put,0.22209921524348403,62.10796349154044,2012-01-03
1280.2781,1280.2781,120,1.0,call,0.2167990374171493,59.256814225422694,2012-01-03
1280.2781,1280.2781,120,1.0,put,0.21679903741714937,67.3421624523683,2012-01-03
1280.2781,1293.0809,120,1.01,call,0.21135920879332076,52.059544796911645,2012-01-03
1280.2781,1293.0809,120,1.01,put,0.21135920879332062,72.94103373384874,2012-01-03
1280.2781,1305.8837,120,1.02,call,0.2057734926163432,45.249162091366536,2012-01-03
1280.2781,1305.8837,120,1.02,put,0.20577349261634353,78.9267917382949,2012-01-03
1280.2781,1318.6864,120,1.03,call,0.20003984830841384,38.85007836474708,2012-01-03
1280.2781,1318.6864,120,1.03,put,0.2000398483084137,85.32384872166692,2012-01-03
1280.2781,1331.4892,120,1.04,call,0.194162489846837,32.88925351010129,2012-01-03
1280.2781,1331.4892,120,1.04,put,0.19416248984683765,92.15916457701263,2012-01-03
1280.2781,1344.292,120,1.05,call,0.18815684532672808,27.396316418937225,2012-01-03
1280.2781,1344.292,120,1.05,put,0.18815684532672816,99.46236819583983,2012-01-03
1280.2781,1357.0948,120,1.06,call,0.18205422970215573,22.403084893063884,2012-01-03
1280.2781,1357.0948,120,1.06,put,0.18205422970215634,107.26527737995798,2012-01-03
1280.2781,1369.8976,120,1.07,call,0.1759087036828868,17.941870088163117,2012-01-03
1280.2781,1369.8976,120,1.07,put,0.1759087036828861,115.60020328504848,2012-01-03
1280.2781,1382.7003,120,1.08,call,0.16980229877715283,14.041759693868606,2012-01-03
1280.2781,1382.7003,120,1.08,put,0.1698022987771518,124.49623360074546,2012-01-03
1280.2781,1395.5031,120,1.09,call,0.16384801714872108,10.722270470241355,2012-01-03
1280.2781,1395.5031,120,1.09,put,0.16384801714872146,133.9728850871097,2012-01-03
1280.2781,1408.3059,120,1.1,call,0.1581802734072437,7.984903191646371,2012-01-03
1280.2781,1408.3059,120,1.1,put,0.15818027340724267,144.03165851850596,2012-01-03
1280.2781,1421.1087,120,1.11,call,0.15293701066540735,5.8053848750767685,2012-01-03
1280.2781,1421.1087,120,1.11,put,0.15293701066540685,154.64828091192786,2012-01-03
1280.2781,1433.9115,120,1.12,call,0.1482310716757139,4.131222826084884,2012-01-03
1280.2781,1433.9115,120,1.12,put,0.14823107167571384,165.77025957292747,2012-01-03
1280.2781,1446.7143,120,1.13,call,0.1441274121871568,2.8876776178083716,2012-01-03
1280.2781,1446.7143,120,1.13,put,0.14412741218715577,177.32285507464198,2012-01-03
1280.2781,1459.517,120,1.14,call,0.14063564027266034,1.9901365591069302,2012-01-03
1280.2781,1459.517,120,1.14,put,0.14063564027266273,189.22145472593203,2012-01-03
1280.2781,1472.3198,120,1.15,call,0.1377207240962781,1.3569487572859404,2012-01-03
1280.2781,1472.3198,120,1.15,put,0.13772072409627525,201.3844076341023,2012-01-03
1280.2781,1485.1226,120,1.16,call,0.1353223657785518,0.9178876153412903,2012-01-03
1280.2781,1485.1226,120,1.16,put,0.1353223657785503,213.74148720214916,2012-01-03
1280.2781,1497.9254,120,1.17,call,0.13337094191362125,0.6172642359471117,2012-01-03
1280.2781,1497.9254,120,1.17,put,0.13337094191362148,226.23700453274623,2012-01-03
1280.2781,1510.7282,120,1.18,call,0.13179841562544273,0.41331430534139124,2012-01-03
1280.2781,1510.7282,120,1.18,put,0.13179841562543637,238.82919531213201,2012-01-03
1280.2781,1523.5309,120,1.19,call,0.13054375855589184,0.27587593371137586,2012-01-03
1280.2781,1523.5309,120,1.19,put,0.1305437585558979,251.4878976504935,2012-01-03
1280.2781,1536.3337,120,1.2,call,0.12955446036071802,0.18371473605794753,2012-01-03
1280.2781,1536.3337,120,1.2,put,0.12955446036071214,264.1918771628313,2012-01-03
1280.2781,960.2086,150,0.75,call,0.3250053576829621,319.28126660420315,2012-01-03
1280.2781,960.2086,150,0.75,put,0.3250053576829603,9.516617658013834,2012-01-03
1280.2781,973.0114,150,0.76,call,0.32114069384644717,307.46567836549355,2012-01-03
1280.2781,973.0114,150,0.76,put,0.32114069384644756,10.495510594996418,2012-01-03
1280.2781,985.8141,150,0.77,call,0.3172603550192842,295.7335720823983,2012-01-03
1280.2781,985.8141,150,0.77,put,0.31726035501928507,11.557885487593603,2012-01-03
1280.2781,998.6169,150,0.78,call,0.31336285379948603,284.09055743142716,2012-01-03
1280.2781,998.6169,150,0.78,put,0.3133628537994877,12.709352012314646,2012-01-03
1280.2781,1011.4197,150,0.79,call,0.3094458474874594,272.5425128162571,2012-01-03
1280.2781,1011.4197,150,0.79,put,0.3094458474874594,13.955788572836854,2012-01-03
1280.2781,1024.2225,150,0.8,call,0.30550691463109475,261.0955925420848,2012-01-03
1280.2781,1024.2225,150,0.8,put,0.3055069146310942,15.303349474356851,2012-01-03
1280.2781,1037.0253,150,0.81,call,0.3015440123140682,249.7562341408147,2012-01-03
1280.2781,1037.0253,150,0.81,put,0.3015440123140681,16.758472248778915,2012-01-03
1280.2781,1049.828,150,0.82,call,0.2975543243916367,238.53116592490161,2012-01-03
1280.2781,1049.828,150,0.82,put,0.2975543243916361,18.32788520855794,2012-01-03
1280.2781,1062.6308,150,0.83,call,0.2935350913642865,227.42741487542725,2012-01-03
1280.2781,1062.6308,150,0.83,put,0.29353509136428724,20.018615334775934,2012-01-03
1280.2781,1075.4336,150,0.84,call,0.28948368391781526,216.45231500692924,2012-01-03
1280.2781,1075.4336,150,0.84,put,0.28948368391781437,21.837996641970275,2012-01-03
1280.2781,1088.2364,150,0.85,call,0.28539701690385555,205.61351640102652,2012-01-03
1280.2781,1088.2364,150,0.85,put,0.28539701690385555,23.793679211759684,2012-01-03
1280.2781,1101.0392,150,0.86,call,0.2812717376727962,194.9189951676672,2012-01-03
1280.2781,1101.0392,150,0.86,put,0.28127173767279723,25.893639154092718,2012-01-03
1280.2781,1113.8419,150,0.87,call,0.27710493759795163,184.37706468345723,2012-01-03
1280.2781,1113.8419,150,0.87,put,0.2771049375979513,28.146189845574874,2012-01-03
1280.2781,1126.6447,150,0.88,call,0.2728923922608865,173.9963885799365,2012-01-03
1280.2781,1126.6447,150,0.88,put,0.2728923922608862,30.55999491774649,2012-01-03
1280.2781,1139.4475,150,0.89,call,0.2686303891080151,163.78599612296296,2012-01-03
1280.2781,1139.4475,150,0.89,put,0.26863038910801523,33.144083636465304,2012-01-03
1280.2781,1152.2503,150,0.9,call,0.2643146658253933,153.75530085354637,2012-01-03
1280.2781,1152.2503,150,0.9,put,0.26431466582539276,35.90786954274083,2012-01-03
1280.2781,1165.0531,150,0.91,call,0.2599408097152531,143.91412367093287,2012-01-03
1280.2781,1165.0531,150,0.91,put,0.2599408097152537,38.86117353581968,2012-01-03
1280.2781,1177.8559,150,0.92,call,0.25550403984680087,134.27272195529704,2012-01-03
1280.2781,1177.8559,150,0.92,put,0.2555040398468017,42.01425299587623,2012-01-03
1280.2781,1190.6586,150,0.93,call,0.2509986321677218,124.84182687775049,2012-01-03
1280.2781,1190.6586,150,0.93,put,0.25099863216772134,45.377839094021795,2012-01-03
1280.2781,1203.4614,150,0.94,call,0.2464196421855867,115.63269175574756,2012-01-03
1280.2781,1203.4614,150,0.94,put,0.24641964218558673,48.963185147710995,2012-01-03
1280.2781,1216.2642,150,0.95,call,0.24176095955108007,106.65715519717985,2012-01-03
1280.2781,1216.2642,150,0.95,put,0.2417609595510801,52.78212976483564,2012-01-03
1280.2781,1229.067,150,0.96,call,0.23701640722521797,97.92772382048477,2012-01-03
1280.2781,1229.067,150,0.96,put,0.23701640722521775,56.847179563832675,2012-01-03
1280.2781,1241.8698,150,0.97,call,0.23217973705527506,89.45768045709247,2012-01-03
1280.2781,1241.8698,150,0.97,put,0.23217973705527553,61.17161737613273,2012-01-03
1280.2781,1254.6725,150,0.98,call,0.22724445425568707,81.26122472079284,2012-01-03
1280.2781,1254.6725,150,0.98,put,0.22724445425568737,65.76964281552546,2012-01-03
1280.2781,1267.4753,150,0.99,call,0.22220450559741156,73.35365320713825,2012-01-03
1280.2781,1267.4753,150,0.99,put,0.2222045055974116,70.656552477563,2012-01-03
1280.2781,1280.2781,150,1.0,call,0.21705419899702177,65.75158413175046,2012-01-03
1280.2781,1280.2781,150,1.0,put,0.2170541989970224,75.84896457786755,2012-01-03
1280.2781,1293.0809,150,1.01,call,0.21178946956339503,58.47323644115306,2012-01-03
1280.2781,1293.0809,150,1.01,put,0.21178946956339484,81.3650980629625,2012-01-03
1280.2781,1305.8837,150,1.02,call,0.2064082932373614,51.53873514295693,2012-01-03
1280.2781,1305.8837,150,1.02,put,0.20640829323736107,87.2250779404585,2012-01-03
1280.2781,1318.6864,150,1.03,call,0.20091234438122693,44.97044110583522,2012-01-03
1280.2781,1318.6864,150,1.03,put,0.20091234438122724,93.45126507902914,2012-01-03
1280.2781,1331.4892,150,1.04,call,0.19530870214046267,38.79321883176117,2012-01-03
1280.2781,1331.4892,150,1.04,put,0.1953087021404626,100.06852398064746,2012-01-03
1280.2781,1344.292,150,1.05,call,0.1896127490681071,33.034519348417476,2012-01-03
1280.2781,1344.292,150,1.05,put,0.18961274906810707,107.10430567299588,2012-01-03
1280.2781,1357.0948,150,1.06,call,0.18385097791000116,27.72404634177915,2012-01-03
1280.2781,1357.0948,150,1.06,put,0.18385097791000107,114.5883138420499,2012-01-03
1280.2781,1369.8976,150,1.07,call,0.1780657300814967,22.892643565768353,2012-01-03
1280.2781,1369.8976,150,1.07,put,0.17806573008149662,122.55139224173124,2012-01-03
1280.2781,1382.7003,150,1.08,call,0.1723180107435279,18.56992301530337,2012-01-03
1280.2781,1382.7003,150,1.08,put,0.17231801074352804,131.0231528669586,2012-01-03
1280.2781,1395.5031,150,1.09,call,0.1666888620239292,14.78018412586812,2012-01-03
1280.2781,1395.5031,150,1.09,put,0.16668886202392905,140.0278951532157,2012-01-03
1280.2781,1408.3059,150,1.1,call,0.16127853451572163,11.536611757199484,2012-01-03
1280.2781,1408.3059,150,1.1,put,0.16127853451572155,149.57880396023918,2012-01-03
1280.2781,1421.1087,150,1.11,call,0.1561950511070394,8.83481241991868,2012-01-03
1280.2781,1421.1087,150,1.11,put,0.15619505110703985,159.67148579865074,2012-01-03
1280.2781,1433.9115,150,1.12,call,0.15153862231610912,6.648147283040402,2012-01-03
1280.2781,1433.9115,150,1.12,put,0.15153862231610873,170.27930183746483,2012-01-03
1280.2781,1446.7143,150,1.13,call,0.14738340057616275,4.92776817120872,2012-01-03
1280.2781,1446.7143,150,1.13,put,0.14738340057616212,181.35340390132504,2012-01-03
1280.2781,1459.517,150,1.14,call,0.14376489141780785,3.608446557073935,2012-01-03
1280.2781,1459.517,150,1.14,put,0.14376489141780707,192.8285634628826,2012-01-03
1280.2781,1472.3198,150,1.15,call,0.14067905430011893,2.6180610441877303,2012-01-03
1280.2781,1472.3198,150,1.15,put,0.1406790543001179,204.63265912568852,2012-01-03
1280.2781,1485.1226,150,1.16,call,0.1380915376188795,1.8868377286512443,2012-01-03
1280.2781,1485.1226,150,1.16,put,0.13809153761888043,216.6959169858444,2012-01-03
1280.2781,1497.9254,150,1.17,call,0.13595063563034443,1.353509184235017,2012-01-03
1280.2781,1497.9254,150,1.17,put,0.13595063563034154,228.95706961712028,2012-01-03
1280.2781,1510.7282,150,1.18,call,0.13419818605840317,0.9678616990642057,2012-01-03
1280.2781,1510.7282,150,1.18,put,0.13419818605840592,241.36590330764184,2012-01-03
1280.2781,1523.5309,150,1.19,call,0.13277775025584154,0.6906567362678652,2012-01-03
1280.2781,1523.5309,150,1.19,put,0.13277775025584443,253.88317952053785,2012-01-03
1280.2781,1536.3337,150,1.2,call,0.13163812558529067,0.4922034443977524,2012-01-03
1280.2781,1536.3337,150,1.2,put,0.13163812558529642,266.47920740435984,2012-01-03
1280.2781,960.2086,180,0.75,call,0.32399116744249545,321.08987855167874,2012-01-03
1280.2781,960.2086,180,0.75,put,0.32399116744249695,13.375035679659096,2012-01-03
1280.2781,973.0114,180,0.76,call,0.32014815643447175,309.49233412397336,2012-01-03
1280.2781,973.0114,180,0.76,put,0.32014815643447203,14.570313108572213,2012-01-03
1280.2781,985.8141,180,0.77,call,0.3162909016732597,297.9819028167769,2012-01-03
1280.2781,985.8141,180,0.77,put,0.31629090167325963,15.852703657994304,2012-01-03
1280.2781,998.6169,180,0.78,call,0.3124173927616173,286.5634966484409,2012-01-03
1280.2781,998.6169,180,0.78,put,0.3124173927616182,17.22711934627681,2012-01-03
1280.2781,1011.4197,180,0.79,call,0.30852564945331207,275.242225297918,2012-01-03
1280.2781,1011.4197,180,0.79,put,0.30852564945331046,18.69866985237242,2012-01-03
1280.2781,1024.2225,180,0.8,call,0.30461348542165195,264.02340202493593,2012-01-03
1280.2781,1024.2225,180,0.8,put,0.3046134854216519,20.27266843600887,2012-01-03
1280.2781,1037.0253,180,0.81,call,0.30067856338585447,252.91255011088703,2012-01-03
1280.2781,1037.0253,180,0.81,put,0.30067856338585447,21.954638378578338,2012-01-03
1280.2781,1049.828,180,0.82,call,0.2967186494901815,241.91540995364593,2012-01-03
1280.2781,1049.828,180,0.82,put,0.296718649490181,23.75032007795561,2012-01-03
1280.2781,1062.6308,180,0.83,call,0.29273121643694605,231.0379469852624,2012-01-03
1280.2781,1062.6308,180,0.83,put,0.2927312164369464,25.665678966190658,2012-01-03
1280.2781,1075.4336,180,0.84,call,0.2887137227082369,220.28636062776576,2012-01-03
1280.2781,1075.4336,180,0.84,put,0.28871372270823725,27.706914465312604,2012-01-03
1280.2781,1088.2364,180,0.85,call,0.2846634059907716,209.66709456246247,2012-01-03
1280.2781,1088.2364,180,0.85,put,0.2846634059907719,29.88047025662767,2012-01-03
1280.2781,1101.0392,180,0.86,call,0.2805772725630405,199.18684866639396,2012-01-03
1280.2781,1101.0392,180,0.86,put,0.2805772725630401,32.19304621717776,2012-01-03
1280.2781,1113.8419,180,0.87,call,0.276452368578451,188.85259307140177,2012-01-03
1280.2781,1113.8419,180,0.87,put,0.2764523685784509,34.65161247880391,2012-01-03
1280.2781,1126.6447,180,0.88,call,0.27228563859536614,178.6715849331718,2012-01-03
1280.2781,1126.6447,180,0.88,put,0.2722856385953663,37.26342619719252,2012-01-03
1280.2781,1139.4475,180,0.89,call,0.268072950140845,168.6513886677435,2012-01-03
1280.2781,1139.4475,180,0.89,put,0.26807295014084537,40.03605178838282,2012-01-03
1280.2781,1152.2503,180,0.9,call,0.26381138765420514,158.7999006302994,2012-01-03
1280.2781,1152.2503,180,0.9,put,0.26381138765420536,42.97738560755708,2012-01-03
1280.2781,1165.0531,180,0.91,call,0.2594970463390052,149.12537948520384,2012-01-03
1280.2781,1165.0531,180,0.91,put,0.2594970463390052,46.095686319080095,2012-01-03
1280.2781,1177.8559,180,0.92,call,0.255125214061651,139.63648385589698,2012-01-03
1280.2781,1177.8559,180,0.92,put,0.25512521406165095,49.39961254639184,2012-01-03
1280.2781,1190.6586,180,0.93,call,0.25069235211361546,130.34231925324963,2012-01-03
1280.2781,1190.6586,180,0.93,put,0.25069235211361596,52.89826980036285,2012-01-03
1280.2781,1203.4614,180,0.94,call,0.24619374905403701,121.25249675762943,2012-01-03
1280.2781,1203.4614,180,0.94,put,0.24619374905403735,56.601269161360996,2012-01-03
1280.2781,1216.2642,180,0.95,call,0.2416247521895922,112.37720645238176,2012-01-03
1280.2781,1216.2642,180,0.95,put,0.2416247521895923,60.51880071273191,2012-01-03
1280.2781,1229.067,180,0.96,call,0.2369810741980931,103.72730912232589,2012-01-03
1280.2781,1229.067,180,0.96,put,0.236981074198093,64.6617252392944,2012-01-03
1280.2781,1241.8698,180,0.97,call,0.23225766225246697,95.31445013350394,2012-01-03
1280.2781,1241.8698,180,0.97,put,0.2322576622524668,69.04168810709102,2012-01-03
1280.2781,1254.6725,180,0.98,call,0.22745076419602508,87.15119950094949,2012-01-03
1280.2781,1254.6725,180,0.98,put,0.2274507641960253,73.67125933115516,2012-01-03
1280.2781,1267.4753,180,0.99,call,0.22255594375927726,79.25122157904639,2012-01-03
1280.2781,1267.4753,180,0.99,put,0.22255594375927742,78.56410326587043,2012-01-03
1280.2781,1280.2781,180,1.0,call,0.2175704311486215,71.62947459357704,2012-01-03
1280.2781,1280.2781,180,1.0,put,0.21757043114862115,83.73517813701966,2012-01-03
1280.2781,1293.0809,180,1.01,call,0.21249219081380863,64.3024458323379,2012-01-03
1280.2781,1293.0809,180,1.01,put,0.21249219081380868,89.2009712323991,2012-01-03
1280.2781,1305.8837,180,1.02,call,0.2073223241051787,57.28839141394605,2012-01-03
1280.2781,1305.8837,180,1.02,put,0.20732232410517887,94.97973867062562,2012-01-03
1280.2781,1318.6864,180,1.03,call,0.2020636542613893,50.60758358952803,2012-01-03
1280.2781,1318.6864,180,1.03,put,0.20206365426138917,101.09175270282618,2012-01-03
1280.2781,1331.4892,180,1.04,call,0.1967239552090959,44.28249627937466,2012-01-03
1280.2781,1331.4892,180,1.04,put,0.196723955209096,107.5594872492914,2012-01-03
1280.2781,1344.292,180,1.05,call,0.1913171937523688,38.33784989017053,2012-01-03
1280.2781,1344.292,180,1.05,put,0.19131719375236853,114.40766271670563,2012-01-03
1280.2781,1357.0948,180,1.06,call,0.18586557274133628,32.800369770696264,2012-01-03
1280.2781,1357.0948,180,1.06,put,0.1858655727413365,121.66300445384994,2012-01-03
1280.2781,1369.8976,180,1.07,call,0.1804013967777844,27.698039680442665,2012-01-03
1280.2781,1369.8976,180,1.07,put,0.1804013967777845,129.3534962202147,2012-01-03
1280.2781,1382.7003,180,1.08,call,0.17497109599145208,23.058558843538634,2012-01-03
1280.2781,1382.7003,180,1.08,put,0.1749710959914523,137.50683723992924,2012-01-03
1280.2781,1395.5031,180,1.09,call,0.1696343453704828,18.906698046630765,2012-01-03
1280.2781,1395.5031,180,1.09,put,0.16963434537048305,146.14779829963996,2012-01-03
1280.2781,1408.3059,180,1.1,call,0.16446557064746178,15.260414366754313,2012-01-03
1280.2781,1408.3059,180,1.1,put,0.164465570647461,155.2943364763819,2012-01-03
1280.2781,1421.1087,180,1.11,call,0.15954847139396247,12.126070366374954,2012-01-03
1280.2781,1421.1087,180,1.11,put,0.15954847139396305,164.9528143326211,2012-01-03
1280.2781,1433.9115,180,1.12,call,0.15496733510523905,9.493912371367424,2012-01-03
1280.2781,1433.9115,180,1.12,put,0.1549673351052389,175.11347819423216,2012-01-03
1280.2781,1446.7143,180,1.13,call,0.15079430134123442,7.3356675988072,2012-01-03
1280.2781,1446.7143,180,1.13,put,0.15079430134123478,185.74805527829005,2012-01-03
1280.2781,1459.517,180,1.14,call,0.1470783089939562,5.605898896718142,2012-01-03
1280.2781,1459.517,180,1.14,put,0.14707830899395738,196.8111084328196,2012-01-03
1280.2781,1472.3198,180,1.15,call,0.14383816715305078,4.24721521319452,2012-01-03
1280.2781,1472.3198,180,1.15,put,0.14383816715305095,208.24524660591433,2012-01-03
1280.2781,1485.1226,180,1.16,call,0.14106419515313776,3.197523822439354,2012-01-03
1280.2781,1485.1226,180,1.16,put,0.14106419515313914,219.98837707177773,2012-01-03
1280.2781,1497.9254,180,1.17,call,0.13872475603286255,2.39677482906385,2012-01-03
1280.2781,1497.9254,180,1.17,put,0.13872475603286333,231.9804499350206,2012-01-03
1280.2781,1510.7282,180,1.18,call,0.13677635541276495,1.791498654823018,2012-01-03
1280.2781,1510.7282,180,1.18,put,0.1367763554127661,244.16799561739836,2012-01-03
1280.2781,1523.5309,180,1.19,call,0.13517063762226486,1.336841767472095,2012-01-03
