date,reason,detail,iv_rmse,n_maturities,n_strikes,n_cells
2014-03-12,pegged,calibration rejected (boundary-pegged),0.008634011405943401,14.0,121.0,558.0
2014-03-13,pegged,calibration rejected (boundary-pegged),0.009798760250196317,18.0,140.0,692.0
2014-03-14,pegged,calibration rejected (boundary-pegged),0.015046279782840684,16.0,133.0,637.0
2014-03-17,pegged,calibration rejected (boundary-pegged),0.010515277645509951,13.0,119.0,463.0
2014-03-18,pegged,calibration rejected (boundary-pegged),0.00791811035256103,14.0,128.0,504.0
2014-03-19,pegged,calibration rejected (boundary-pegged),0.009167404299323431,11.0,122.0,458.0
2014-03-20,pegged,calibration rejected (boundary-pegged),0.00951460647017443,14.0,132.0,510.0
2014-03-21,pegged,calibration rejected (boundary-pegged),0.006073097244122602,12.0,127.0,497.0
2014-03-24,pegged,calibration rejected (boundary-pegged),0.007815078694120512,15.0,140.0,566.0
2014-03-25,pegged,calibration rejected (boundary-pegged),0.0070885752498257735,15.0,137.0,544.0
2014-03-26,pegged,calibration rejected (boundary-pegged),0.007198612451802477,14.0,131.0,571.0
2014-03-27,pegged,calibration rejected (boundary-pegged),0.007473721963127581,13.0,122.0,553.0
2014-04-01,pegged,calibration rejected (boundary-pegged),0.00769801672833373,16.0,129.0,555.0
2014-04-02,pegged,calibration rejected (boundary-pegged),0.007823316285265112,14.0,128.0,540.0
2014-04-03,pegged,calibration rejected (boundary-pegged),0.009091048997733081,14.0,141.0,550.0
2014-04-04,pegged,calibration rejected (boundary-pegged),0.009550549799690373,15.0,146.0,683.0
2014-04-08,pegged,calibration rejected (boundary-pegged),0.009187387111638875,16.0,144.0,582.0
2014-04-09,pegged,calibration rejected (boundary-pegged),0.010727573457701998,15.0,148.0,621.0
2014-04-21,pegged,calibration rejected (boundary-pegged),0.008363007476559707,13.0,135.0,529.0
2014-04-23,pegged,calibration rejected (boundary-pegged),0.008114831909673896,14.0,116.0,463.0
2014-05-01,pegged,calibration rejected (boundary-pegged),0.009161531351946374,17.0,139.0,617.0
2014-05-02,pegged,calibration rejected (boundary-pegged),0.007630846761517707,16.0,143.0,614.0
2014-05-06,pegged,calibration rejected (boundary-pegged),0.007695175741470938,14.0,145.0,627.0
2014-05-07,pegged,calibration rejected (boundary-pegged),0.010017875784399478,14.0,147.0,631.0
2014-05-08,pegged,calibration rejected (boundary-pegged),0.007718772829111104,15.0,150.0,661.0
2014-05-09,pegged,calibration rejected (boundary-pegged),0.007316958182981174,14.0,138.0,568.0
2014-05-14,pegged,calibration rejected (boundary-pegged),0.007103497922431184,13.0,135.0,584.0
2014-05-15,pegged,calibration rejected (boundary-pegged),0.007860896987826415,14.0,131.0,705.0
2014-05-16,pegged,calibration rejected (boundary-pegged),0.008451429633977589,14.0,137.0,644.0
2014-05-19,pegged,calibration rejected (boundary-pegged),0.007725499406852764,13.0,130.0,604.0
2014-05-20,pegged,calibration rejected (boundary-pegged),0.00790747355139902,14.0,137.0,667.0
2014-05-21,pegged,calibration rejected (boundary-pegged),0.008457108923719892,12.0,130.0,595.0
2014-05-22,pegged,calibration rejected (boundary-pegged),0.008657527739467406,15.0,123.0,610.0
2014-05-23,pegged,calibration rejected (boundary-pegged),0.009355275119130231,14.0,125.0,532.0
2014-05-28,pegged,calibration rejected (boundary-pegged),0.009965062513127215,13.0,117.0,533.0
2014-05-29,pegged,calibration rejected (boundary-pegged),0.010493900884322773,15.0,130.0,617.0
2014-06-02,pegged,calibration rejected (boundary-pegged),0.008610731167962467,16.0,127.0,612.0
2014-06-03,pegged,calibration rejected (boundary-pegged),0.01100611656445973,14.0,114.0,519.0
2014-06-04,pegged,calibration rejected (boundary-pegged),0.008548382172506926,15.0,123.0,545.0
2014-06-06,pegged,calibration rejected (boundary-pegged),0.010926227369779083,16.0,121.0,604.0
2014-06-09,pegged,calibration rejected (boundary-pegged),0.011333513434487356,16.0,124.0,588.0
2014-06-10,pegged,calibration rejected (boundary-pegged),0.010339478244123809,14.0,114.0,505.0
2014-06-11,pegged,calibration rejected (boundary-pegged),0.011874565808947992,16.0,124.0,567.0
2014-06-12,pegged,calibration rejected (boundary-pegged),0.012105503535115147,17.0,131.0,635.0
2014-06-13,pegged,calibration rejected (boundary-pegged),0.014697697083144563,14.0,119.0,486.0
2014-06-16,pegged,calibration rejected (boundary-pegged),0.010353885014878541,14.0,131.0,494.0
2014-06-17,pegged,calibration rejected (boundary-pegged),0.011298609172263944,14.0,119.0,473.0
2014-06-18,pegged,calibration rejected (boundary-pegged),0.009759344749072182,13.0,130.0,521.0
2014-06-19,pegged,calibration rejected (boundary-pegged),0.008216354250041734,13.0,108.0,425.0
2014-06-20,pegged,calibration rejected (boundary-pegged),0.00870629816488742,14.0,110.0,436.0
2014-06-23,pegged,calibration rejected (boundary-pegged),0.00915593086764579,13.0,97.0,399.0
2014-06-24,pegged,calibration rejected (boundary-pegged),0.008985657089227468,14.0,137.0,602.0
2014-06-25,pegged,calibration rejected (boundary-pegged),0.011857943675749619,16.0,134.0,525.0
2014-06-26,pegged,calibration rejected (boundary-pegged),0.00963686544895019,16.0,132.0,568.0
2014-06-27,pegged,calibration rejected (boundary-pegged),0.008123306847840179,13.0,131.0,470.0
2014-06-30,pegged,calibration rejected (boundary-pegged),0.009154658596009821,13.0,111.0,452.0
2014-07-01,pegged,calibration rejected (boundary-pegged),0.009359786283239687,15.0,138.0,642.0
2014-07-02,pegged,calibration rejected (boundary-pegged),0.012800374087903275,16.0,113.0,474.0
2014-07-03,pegged,calibration rejected (boundary-pegged),0.01035054147182455,15.0,113.0,461.0
2014-07-07,pegged,calibration rejected (boundary-pegged),0.00828577360575519,15.0,119.0,562.0
2014-07-08,pegged,calibration rejected (boundary-pegged),0.009558987103877675,14.0,129.0,633.0
2014-07-09,pegged,calibration rejected (boundary-pegged),0.008832644981460757,15.0,125.0,541.0
2014-07-10,pegged,calibration rejected (boundary-pegged),0.009762613853645845,15.0,146.0,620.0
2014-07-11,pegged,calibration rejected (boundary-pegged),0.008644147209277713,15.0,119.0,471.0
2014-07-14,pegged,calibration rejected (boundary-pegged),0.011789212356783004,14.0,125.0,518.0
2014-07-15,pegged,calibration rejected (boundary-pegged),0.008708388555806945,13.0,134.0,560.0
2014-07-16,pegged,calibration rejected (boundary-pegged),0.009787619791691562,13.0,108.0,471.0
2014-07-17,pegged,calibration rejected (boundary-pegged),0.01142645828373505,16.0,143.0,694.0
2014-07-18,pegged,calibration rejected (boundary-pegged),0.009318054729821727,12.0,134.0,555.0
2014-07-21,pegged,calibration rejected (boundary-pegged),0.009876949650081348,15.0,131.0,566.0
2014-07-22,pegged,calibration rejected (boundary-pegged),0.008892430273330004,16.0,119.0,514.0
2014-07-23,pegged,calibration rejected (boundary-pegged),0.010491778644881282,17.0,118.0,548.0
2014-07-24,pegged,calibration rejected (boundary-pegged),0.009120224910575021,17.0,120.0,532.0
2014-07-28,pegged,calibration rejected (boundary-pegged),0.009038273935132214,13.0,121.0,525.0
2014-07-29,pegged,calibration rejected (boundary-pegged),0.009165994816515862,15.0,139.0,624.0
2014-07-30,pegged,calibration rejected (boundary-pegged),0.011382475682244717,16.0,137.0,634.0
2014-07-31,pegged,calibration rejected (boundary-pegged),0.010641602104959182,18.0,161.0,920.0
2014-08-01,pegged,calibration rejected (boundary-pegged),0.009731846966858712,17.0,150.0,877.0
2014-08-04,pegged,calibration rejected (boundary-pegged),0.008470765519245789,17.0,146.0,706.0
2014-08-05,pegged,calibration rejected (boundary-pegged),0.007773525437830419,15.0,151.0,753.0
2014-08-06,pegged,calibration rejected (boundary-pegged),0.008606178087564895,18.0,144.0,664.0
2014-08-07,pegged,calibration rejected (boundary-pegged),0.008601740148977594,17.0,158.0,785.0
2014-08-12,pegged,calibration rejected (boundary-pegged),0.008426036782699846,14.0,132.0,620.0
2014-08-13,pegged,calibration rejected (boundary-pegged),0.010156840470118273,18.0,139.0,658.0
2014-08-14,pegged,calibration rejected (boundary-pegged),0.009467497477545762,15.0,127.0,657.0
2014-08-19,pegged,calibration rejected (boundary-pegged),0.007095869208957964,15.0,117.0,617.0
2014-08-20,pegged,calibration rejected (boundary-pegged),0.007534410053446156,15.0,127.0,592.0
2014-08-21,pegged,calibration rejected (boundary-pegged),0.008223137544092434,16.0,128.0,646.0
2014-08-22,pegged,calibration rejected (boundary-pegged),0.008125101534566503,15.0,124.0,543.0
2014-08-25,pegged,calibration rejected (boundary-pegged),0.007394815224270841,16.0,130.0,636.0
2014-08-26,pegged,calibration rejected (boundary-pegged),0.00795709170891521,16.0,119.0,578.0
2014-08-27,pegged,calibration rejected (boundary-pegged),0.013524831424020575,16.0,119.0,519.0
2014-08-28,pegged,calibration rejected (boundary-pegged),0.011426935568814531,16.0,124.0,565.0
2014-08-29,pegged,calibration rejected (boundary-pegged),0.008777667224565567,15.0,123.0,519.0
2014-09-02,pegged,calibration rejected (boundary-pegged),0.007095836784292978,15.0,139.0,626.0
2014-09-03,pegged,calibration rejected (boundary-pegged),0.009161770401283865,14.0,125.0,576.0
2014-09-04,pegged,calibration rejected (boundary-pegged),0.008538799612832005,18.0,139.0,702.0
2014-09-05,pegged,calibration rejected (boundary-pegged),0.01193089757175661,17.0,136.0,673.0
2014-09-08,pegged,calibration rejected (boundary-pegged),0.011030668257611178,15.0,139.0,584.0
2014-09-09,pegged,calibration rejected (boundary-pegged),0.011734912126980707,16.0,147.0,692.0
2014-09-10,pegged,calibration rejected (boundary-pegged),0.013045949624817815,18.0,150.0,638.0
2014-09-11,pegged,calibration rejected (boundary-pegged),0.015001815306590541,17.0,140.0,622.0
2014-09-12,pegged,calibration rejected (boundary-pegged),0.00861219693600714,17.0,144.0,686.0
2014-09-15,pegged,calibration rejected (boundary-pegged),0.013313623843281738,16.0,136.0,629.0
2014-09-16,pegged,calibration rejected (boundary-pegged),0.011276891457128919,14.0,139.0,612.0
2014-09-17,pegged,calibration rejected (boundary-pegged),0.010271904690422945,15.0,128.0,612.0
2014-09-18,pegged,calibration rejected (boundary-pegged),0.011078763222860593,15.0,124.0,554.0
2014-09-19,pegged,calibration rejected (boundary-pegged),0.006186565350863942,14.0,124.0,574.0
2014-09-22,pegged,calibration rejected (boundary-pegged),0.006168472982815743,15.0,127.0,673.0
2014-09-23,pegged,calibration rejected (boundary-pegged),0.008120497269408614,15.0,124.0,636.0
2014-09-24,pegged,calibration rejected (boundary-pegged),0.008906995908440378,15.0,131.0,615.0
2014-09-25,pegged,calibration rejected (boundary-pegged),0.007524938765641202,18.0,151.0,787.0
2014-09-26,pegged,calibration rejected (boundary-pegged),0.00720238963947836,15.0,125.0,586.0
2014-09-29,pegged,calibration rejected (boundary-pegged),0.009018457950336607,15.0,134.0,621.0
2014-09-30,pegged,calibration rejected (boundary-pegged),0.00796501546807755,16.0,140.0,653.0
2014-10-14,pegged,calibration rejected (boundary-pegged),0.009115138817799451,19.0,173.0,929.0
2014-10-15,pegged,calibration rejected (boundary-pegged),0.012969748610544223,20.0,183.0,1129.0
2014-10-16,pegged,calibration rejected (boundary-pegged),0.01347209116735516,19.0,157.0,978.0
2014-10-17,pegged,calibration rejected (boundary-pegged),0.008385691061294383,14.0,139.0,804.0
2014-10-29,pegged,calibration rejected (boundary-pegged),0.01022490890079419,18.0,145.0,720.0
2014-11-03,pegged,calibration rejected (boundary-pegged),0.008303847831023099,18.0,132.0,622.0
2014-11-07,pegged,calibration rejected (boundary-pegged),0.0064169508206028915,15.0,121.0,599.0
2014-11-10,pegged,calibration rejected (boundary-pegged),0.0062555095294771134,14.0,130.0,575.0
2014-11-11,pegged,calibration rejected (boundary-pegged),0.0070113197788157205,16.0,127.0,546.0
2014-11-12,pegged,calibration rejected (boundary-pegged),0.007347317633917389,14.0,122.0,536.0
2014-11-13,pegged,calibration rejected (boundary-pegged),0.007951960601003396,15.0,144.0,613.0
2014-11-14,pegged,calibration rejected (boundary-pegged),0.007156211327861423,14.0,119.0,447.0
2014-11-17,pegged,calibration rejected (boundary-pegged),0.009591793570000572,16.0,130.0,531.0
2014-11-18,pegged,calibration rejected (boundary-pegged),0.008528236911385073,18.0,145.0,684.0
2014-11-19,pegged,calibration rejected (boundary-pegged),0.010264950898839059,20.0,137.0,583.0
2014-11-20,pegged,calibration rejected (boundary-pegged),0.011332940831499553,15.0,136.0,540.0
2014-11-21,pegged,calibration rejected (boundary-pegged),0.007378407419056895,18.0,134.0,601.0
2014-11-24,pegged,calibration rejected (boundary-pegged),0.007701031920313441,18.0,121.0,538.0
2014-11-25,pegged,calibration rejected (boundary-pegged),0.008848313501319888,16.0,120.0,508.0
2014-11-26,pegged,calibration rejected (boundary-pegged),0.012325383185741149,15.0,124.0,494.0
2014-11-28,pegged,calibration rejected (boundary-pegged),0.008410514744802896,15.0,122.0,461.0
2014-12-01,pegged,calibration rejected (boundary-pegged),0.006805444135962296,17.0,126.0,606.0
2014-12-02,pegged,calibration rejected (boundary-pegged),0.010924689286667164,14.0,125.0,483.0
2014-12-03,pegged,calibration rejected (boundary-pegged),0.00900525330561622,16.0,131.0,559.0
2014-12-04,pegged,calibration rejected (boundary-pegged),0.008641386801548592,17.0,135.0,562.0
2014-12-05,pegged,calibration rejected (boundary-pegged),0.01156074706782549,17.0,127.0,583.0
2014-12-08,pegged,calibration rejected (boundary-pegged),0.007588721134626271,16.0,133.0,695.0
2014-12-09,pegged,calibration rejected (boundary-pegged),0.007602578212370851,16.0,139.0,694.0
2014-12-10,pegged,calibration rejected (boundary-pegged),0.010042562848250917,17.0,148.0,778.0
2014-12-11,pegged,calibration rejected (boundary-pegged),0.00987990952937158,17.0,146.0,705.0
2014-12-16,pegged,calibration rejected (boundary-pegged),0.009988614573924273,19.0,182.0,900.0
2014-12-17,pegged,calibration rejected (boundary-pegged),0.01129901540420757,19.0,185.0,840.0
2014-12-18,pegged,calibration rejected (boundary-pegged),0.009558497677420022,18.0,171.0,797.0
2014-12-19,pegged,calibration rejected (boundary-pegged),0.007047267768323145,17.0,144.0,693.0
2014-12-22,pegged,calibration rejected (boundary-pegged),0.00903667842739388,17.0,155.0,625.0
2014-12-23,pegged,calibration rejected (boundary-pegged),0.009691662788039651,15.0,127.0,546.0
2014-12-24,pegged,calibration rejected (boundary-pegged),0.008587019147977113,15.0,133.0,438.0
2014-12-26,pegged,calibration rejected (boundary-pegged),0.008476314574161535,14.0,129.0,439.0
2014-12-29,pegged,calibration rejected (boundary-pegged),0.007540883451566709,13.0,120.0,479.0
2014-12-30,pegged,calibration rejected (boundary-pegged),0.006680260071985669,17.0,119.0,546.0
2014-12-31,pegged,calibration rejected (boundary-pegged),0.012370321733205935,16.0,154.0,662.0
2015-01-02,pegged,calibration rejected (boundary-pegged),0.013039304042740327,20.0,185.0,751.0
2015-01-08,pegged,calibration rejected (boundary-pegged),0.008995924446612248,19.0,181.0,833.0
2015-02-11,pegged,calibration rejected (boundary-pegged),0.010040422993040672,18.0,145.0,665.0
2015-02-12,pegged,calibration rejected (boundary-pegged),0.00955543808974368,20.0,164.0,758.0
2015-02-13,pegged,calibration rejected (boundary-pegged),0.008273164926056452,17.0,152.0,702.0
2015-02-17,pegged,calibration rejected (boundary-pegged),0.008338788775610308,19.0,137.0,756.0
2015-02-18,pegged,calibration rejected (boundary-pegged),0.009427594640585587,19.0,148.0,676.0
2015-02-19,pegged,calibration rejected (boundary-pegged),0.008916519348732653,20.0,144.0,681.0
2015-02-20,pegged,calibration rejected (boundary-pegged),0.008478574086221114,20.0,154.0,779.0
2015-02-23,pegged,calibration rejected (boundary-pegged),0.007328232350717777,16.0,133.0,597.0
2015-02-24,pegged,calibration rejected (boundary-pegged),0.007971408594416245,18.0,141.0,695.0
2015-02-25,pegged,calibration rejected (boundary-pegged),0.008299957841599313,18.0,129.0,634.0
2015-02-26,pegged,calibration rejected (boundary-pegged),0.010772208862532363,20.0,135.0,667.0
2015-02-27,pegged,calibration rejected (boundary-pegged),0.009497853706907282,18.0,132.0,595.0
2015-03-02,pegged,calibration rejected (boundary-pegged),0.008489867166878337,18.0,135.0,623.0
2015-03-03,pegged,calibration rejected (boundary-pegged),0.009511582912177857,19.0,142.0,738.0
2015-03-04,pegged,calibration rejected (boundary-pegged),0.0088701270739432,18.0,144.0,761.0
2015-03-05,pegged,calibration rejected (boundary-pegged),0.008658292540598467,17.0,134.0,606.0
2015-03-12,pegged,calibration rejected (boundary-pegged),0.013176428475891008,19.0,161.0,764.0
2015-03-20,pegged,calibration rejected (boundary-pegged),0.0080335240843664,19.0,148.0,776.0
2015-03-23,pegged,calibration rejected (boundary-pegged),0.008201202097595194,17.0,135.0,667.0
2015-08-14,pegged,calibration rejected (boundary-pegged),0.011028004292813082,18.0,161.0,835.0
2015-08-24,iv_miss,calibration rejected (iv_rmse=0.0345 > 0.02),0.03447002368559767,20.0,191.0,1376.0
2015-08-25,pegged,calibration rejected (boundary-pegged),0.01621799459476331,19.0,207.0,1288.0
2015-08-26,pegged,calibration rejected (boundary-pegged),0.01404354039912072,20.0,192.0,1242.0
2015-09-21,iv_miss,calibration rejected (iv_rmse=0.0689 > 0.02),0.06886723408905915,20.0,188.0,1018.0
2015-11-27,pegged,calibration rejected (boundary-pegged),0.014702300745970672,16.0,127.0,548.0
2016-03-02,pegged,calibration rejected (boundary-pegged),0.017570346391895326,19.0,144.0,902.0
2016-04-14,pegged,calibration rejected (boundary-pegged),0.009321445357527582,20.0,147.0,871.0
2016-04-21,pegged,calibration rejected (boundary-pegged),0.009018368622174738,20.0,170.0,949.0
2016-04-28,pegged,calibration rejected (boundary-pegged),0.009834201645542787,20.0,184.0,1050.0
2016-05-24,pegged,calibration rejected (boundary-pegged),0.01001279358183181,20.0,164.0,1063.0
2016-05-27,pegged,calibration rejected (boundary-pegged),0.012036776289571597,19.0,140.0,810.0
2016-05-31,pegged,calibration rejected (boundary-pegged),0.009201616571064984,19.0,141.0,903.0
2016-06-02,pegged,calibration rejected (boundary-pegged),0.0137368307575637,20.0,143.0,947.0
2016-06-06,pegged,calibration rejected (boundary-pegged),0.009900019037737347,20.0,138.0,925.0
2016-06-07,pegged,calibration rejected (boundary-pegged),0.010339423819051063,18.0,136.0,878.0
2016-06-09,pegged,calibration rejected (boundary-pegged),0.009068431700513094,20.0,141.0,917.0
2016-06-10,pegged,calibration rejected (boundary-pegged),0.008516488311936717,20.0,144.0,1039.0
2016-06-13,pegged,calibration rejected (boundary-pegged),0.010482310349093948,20.0,159.0,1058.0
2016-06-14,pegged,calibration rejected (boundary-pegged),0.010366564916714192,20.0,164.0,1058.0
2016-06-15,pegged,calibration rejected (boundary-pegged),0.010781511460114572,20.0,144.0,916.0
2016-06-16,pegged,calibration rejected (boundary-pegged),0.011574198224797353,20.0,171.0,1041.0
2016-06-20,pegged,calibration rejected (boundary-pegged),0.008859756679004193,19.0,148.0,937.0
2016-06-21,pegged,calibration rejected (boundary-pegged),0.008917959127940725,18.0,136.0,807.0
2016-06-22,pegged,calibration rejected (boundary-pegged),0.009831253135810984,18.0,141.0,843.0
2016-06-23,pegged,calibration rejected (boundary-pegged),0.008375320295418489,19.0,139.0,829.0
2016-06-30,pegged,calibration rejected (boundary-pegged),0.009739440405168404,20.0,177.0,1128.0
2016-07-01,pegged,calibration rejected (boundary-pegged),0.007124013300791265,19.0,149.0,912.0
2016-07-05,pegged,calibration rejected (boundary-pegged),0.009037619180062234,19.0,152.0,913.0
2016-07-08,pegged,calibration rejected (boundary-pegged),0.009539606207594083,20.0,181.0,1112.0
2016-07-11,pegged,calibration rejected (boundary-pegged),0.00989433671933234,19.0,153.0,925.0
2016-07-12,pegged,calibration rejected (boundary-pegged),0.01073573242036794,20.0,146.0,994.0
2016-07-13,pegged,calibration rejected (boundary-pegged),0.00886732774395715,20.0,158.0,866.0
2016-07-14,pegged,calibration rejected (boundary-pegged),0.009857385847447202,20.0,145.0,912.0
2016-07-15,pegged,calibration rejected (boundary-pegged),0.008441678440060931,20.0,143.0,893.0
2016-07-18,pegged,calibration rejected (boundary-pegged),0.006232703475856943,19.0,136.0,756.0
2016-07-19,pegged,calibration rejected (boundary-pegged),0.009104798569070411,19.0,147.0,837.0
2016-07-21,pegged,calibration rejected (boundary-pegged),0.007165163169645192,20.0,163.0,927.0
2016-07-22,pegged,calibration rejected (boundary-pegged),0.006469990873778933,19.0,162.0,856.0
2016-07-25,pegged,calibration rejected (boundary-pegged),0.008139348379955988,20.0,141.0,800.0
2016-07-26,pegged,calibration rejected (boundary-pegged),0.006732625085899375,20.0,149.0,804.0
2016-07-27,pegged,calibration rejected (boundary-pegged),0.00811671878317168,19.0,163.0,850.0
2016-07-28,pegged,calibration rejected (boundary-pegged),0.007309436634883299,20.0,158.0,853.0
2016-07-29,pegged,calibration rejected (boundary-pegged),0.006651689449159129,19.0,154.0,820.0
2016-08-01,pegged,calibration rejected (boundary-pegged),0.00830590059733914,19.0,153.0,864.0
2016-08-02,pegged,calibration rejected (boundary-pegged),0.008078319367584531,19.0,161.0,971.0
2016-08-03,pegged,calibration rejected (boundary-pegged),0.011793681769702911,16.0,148.0,715.0
2016-08-04,pegged,calibration rejected (boundary-pegged),0.00893386259274864,17.0,151.0,743.0
2016-08-05,pegged,calibration rejected (boundary-pegged),0.00690971277723568,19.0,146.0,779.0
2016-08-08,pegged,calibration rejected (boundary-pegged),0.006838687762176372,18.0,136.0,758.0
2016-08-09,pegged,calibration rejected (boundary-pegged),0.007574479495674167,17.0,136.0,779.0
2016-08-10,pegged,calibration rejected (boundary-pegged),0.00594484734853363,17.0,138.0,785.0
2016-08-11,pegged,calibration rejected (boundary-pegged),0.006230663140411657,20.0,146.0,813.0
2016-08-12,pegged,calibration rejected (boundary-pegged),0.007734653466339311,19.0,130.0,707.0
2016-08-15,pegged,calibration rejected (boundary-pegged),0.006021396282747589,19.0,123.0,712.0
2016-08-16,pegged,calibration rejected (boundary-pegged),0.009127458259344324,17.0,126.0,739.0
2016-08-18,pegged,calibration rejected (boundary-pegged),0.00916559366280032,18.0,136.0,718.0
2016-08-22,pegged,calibration rejected (boundary-pegged),0.007514331891584496,18.0,134.0,789.0
2016-09-12,pegged,calibration rejected (boundary-pegged),0.011669227540621673,19.0,174.0,1053.0
2016-09-14,iv_miss,calibration rejected (iv_rmse=0.0637 > 0.02),0.06365934444297372,19.0,163.0,971.0
2016-11-04,pegged,calibration rejected (boundary-pegged),0.010396306961165846,19.0,151.0,997.0
2016-11-08,pegged,calibration rejected (boundary-pegged),0.009517253165819332,20.0,169.0,968.0
2016-11-11,pegged,calibration rejected (boundary-pegged),0.008286976215571595,19.0,153.0,970.0
2016-11-15,pegged,calibration rejected (boundary-pegged),0.009661606465569319,20.0,166.0,1039.0
2016-11-17,pegged,calibration rejected (boundary-pegged),0.009382499762142105,20.0,152.0,961.0
2016-11-22,pegged,calibration rejected (boundary-pegged),0.008680742441088306,20.0,153.0,917.0
2016-11-23,pegged,calibration rejected (boundary-pegged),0.008520969956323421,19.0,150.0,902.0
2016-11-25,pegged,calibration rejected (boundary-pegged),0.0075856451926653926,19.0,139.0,783.0
2016-11-28,pegged,calibration rejected (boundary-pegged),0.008025232452375864,19.0,143.0,921.0
2016-11-29,pegged,calibration rejected (boundary-pegged),0.008636974359511204,20.0,156.0,919.0
2016-11-30,pegged,calibration rejected (boundary-pegged),0.008692399288620704,18.0,166.0,895.0
2016-12-01,pegged,calibration rejected (boundary-pegged),0.009290152724541974,19.0,153.0,924.0
2016-12-07,pegged,calibration rejected (boundary-pegged),0.008848820871381441,20.0,188.0,1142.0
2016-12-08,pegged,calibration rejected (boundary-pegged),0.009850376263127427,20.0,175.0,1186.0
2016-12-12,pegged,calibration rejected (boundary-pegged),0.00679668329764101,20.0,139.0,979.0
2016-12-14,pegged,calibration rejected (boundary-pegged),0.007857234467139132,20.0,168.0,1016.0
2016-12-19,pegged,calibration rejected (boundary-pegged),0.007211679236332554,20.0,160.0,942.0
2016-12-20,pegged,calibration rejected (boundary-pegged),0.006623520237865617,20.0,146.0,902.0
2016-12-23,pegged,calibration rejected (boundary-pegged),0.006322577286048274,19.0,142.0,745.0
2017-01-03,pegged,calibration rejected (boundary-pegged),0.008508279997150231,20.0,154.0,1131.0
2017-01-06,pegged,calibration rejected (boundary-pegged),0.0084393528320133,19.0,162.0,1022.0
2017-01-09,pegged,calibration rejected (boundary-pegged),0.00822487529863191,19.0,138.0,886.0
2017-01-12,pegged,calibration rejected (boundary-pegged),0.007411071809991529,19.0,135.0,969.0
2017-01-13,pegged,calibration rejected (boundary-pegged),0.007923464736368376,20.0,135.0,892.0
2017-01-17,pegged,calibration rejected (boundary-pegged),0.006605945015121246,19.0,131.0,963.0
2017-01-18,pegged,calibration rejected (boundary-pegged),0.0062526206342516134,18.0,135.0,832.0
2017-01-19,pegged,calibration rejected (boundary-pegged),0.006430920735680657,19.0,138.0,879.0
2017-01-20,pegged,calibration rejected (boundary-pegged),0.008669952595157866,20.0,147.0,930.0
2017-01-23,pegged,calibration rejected (boundary-pegged),0.006181875129133151,19.0,141.0,894.0
2017-01-24,pegged,calibration rejected (boundary-pegged),0.00814253344014947,20.0,155.0,1017.0
2017-01-25,pegged,calibration rejected (boundary-pegged),0.008949781420244989,19.0,139.0,1003.0
2017-01-26,pegged,calibration rejected (boundary-pegged),0.00846795553165304,20.0,126.0,856.0
2017-01-30,pegged,calibration rejected (boundary-pegged),0.006805675276377001,19.0,146.0,977.0
2017-01-31,pegged,calibration rejected (boundary-pegged),0.010291982244437513,20.0,149.0,959.0
2017-02-01,pegged,calibration rejected (boundary-pegged),0.008313480573718276,20.0,158.0,976.0
2017-02-02,pegged,calibration rejected (boundary-pegged),0.009254206130145947,19.0,137.0,853.0
2017-02-03,pegged,calibration rejected (boundary-pegged),0.006354454716219663,20.0,128.0,884.0
2017-02-06,pegged,calibration rejected (boundary-pegged),0.006913174683629607,20.0,129.0,844.0
2017-02-07,pegged,calibration rejected (boundary-pegged),0.00879985153222407,20.0,137.0,904.0
2017-02-08,pegged,calibration rejected (boundary-pegged),0.0076916333918094545,20.0,144.0,893.0
2017-02-09,pegged,calibration rejected (boundary-pegged),0.006882061695702174,20.0,152.0,927.0
2017-02-10,pegged,calibration rejected (boundary-pegged),0.00760046851009739,20.0,140.0,931.0
2017-02-13,pegged,calibration rejected (boundary-pegged),0.008500622169729768,20.0,147.0,978.0
2017-02-14,pegged,calibration rejected (boundary-pegged),0.007787649991234121,20.0,162.0,970.0
2017-02-15,pegged,calibration rejected (boundary-pegged),0.010441384554884655,20.0,153.0,1033.0
2017-02-16,pegged,calibration rejected (boundary-pegged),0.010870474446829035,20.0,140.0,940.0
2017-02-17,pegged,calibration rejected (boundary-pegged),0.010566090944238384,19.0,151.0,936.0
2017-02-21,pegged,calibration rejected (boundary-pegged),0.010081279065871848,20.0,153.0,1055.0
2017-02-22,pegged,calibration rejected (boundary-pegged),0.007465731315415233,20.0,126.0,826.0
2017-02-23,pegged,calibration rejected (boundary-pegged),0.007799774816997136,19.0,149.0,898.0
2017-02-24,pegged,calibration rejected (boundary-pegged),0.009950905498036577,20.0,153.0,912.0
2017-02-27,pegged,calibration rejected (boundary-pegged),0.008904258620950732,20.0,136.0,877.0
2017-02-28,pegged,calibration rejected (boundary-pegged),0.009091073204011646,20.0,145.0,885.0
2017-03-01,pegged,calibration rejected (boundary-pegged),0.008975172995394997,20.0,177.0,1158.0
2017-03-02,pegged,calibration rejected (boundary-pegged),0.009954922325770048,19.0,148.0,944.0
2017-03-03,pegged,calibration rejected (boundary-pegged),0.009182176313415254,20.0,139.0,846.0
2017-03-06,pegged,calibration rejected (boundary-pegged),0.011398856353427208,20.0,157.0,937.0
2017-03-07,pegged,calibration rejected (boundary-pegged),0.008370454954169921,20.0,137.0,862.0
