date,spot_price,risk_free_rate,dividend_rate,theta,kappa,rho,eta,v0,lambda_,nu,delta,feller,iv_rmse,rmse,n_helpers,accepted,n_maturities,n_strikes,contracts_count,total_volume,spot_min,spot_max,spot_range_pct,high_move,calculation_date
2012-08-28,1410.542,0.001726,0.020962,0.08528572984631015,1.457708050716131,-0.8318522325536214,0.7508378419063426,0.021420359279678933,0.030872615547397016,-0.3719982819100097,0.4999638816066388,-0.31511407482223924,0.006919740017818446,0.14831784341273468,333,True,11,94,333,196462,1405.6,1413.63,0.005712862834376997,False,2012-08-28 16:15:35.131
2012-08-29,1410.8754,0.001726,0.020975,0.08805689698203187,1.2787621462330185,-0.7992231514008004,0.7528126777292836,0.021181206337362885,0.03835460964267007,-0.39492647219047133,0.4999633471722207,-0.3415192745992085,0.006141957167943397,0.10899790098153443,331,True,11,102,331,159307,1406.73,1413.92,0.005111144284972946,False,2012-08-29 16:14:55.176
2012-08-30,1400.7648,0.001675,0.021157,0.1628317293797133,0.6152475907866383,-0.8247985019514418,0.7384064225178216,0.02310086402839636,0.16477756602870797,-0.13450428636645897,0.20064280096819717,-0.3448803864065868,0.0075560419076568875,0.14913723725834033,379,True,11,95,379,300513,1397.01,1410.08,0.009355695377985862,False,2012-08-30 16:14:59.584
2012-08-31,1407.7185,0.001573,0.021052,0.059019502099472945,1.6626042143894835,-0.7914516062509931,0.6156718624040664,0.021035491961443928,0.10025326884748977,-0.2788466597164441,0.31647709697807636,-0.18279969631258625,0.007423851026561317,0.12828725974893973,368,True,10,96,368,173626,1398.96,1413.05,0.010071767598787584,False,2012-08-31 16:15:36.087
2012-09-05,1405.2445,0.001726,0.021248999999999997,0.1709819258893156,0.3764408567564012,-0.8447593290284223,0.5615170336255593,0.02184473595751731,0.16510442082107005,-0.16937034468046883,0.22946956132930857,-0.18657221370838054,0.007277666648054035,0.1268718972064952,335,True,10,92,335,192957,1401.25,1408.81,0.0053951828724352335,False,2012-09-05 16:15:27.137
2012-09-04,1401.4315,0.001878,0.021079,0.06565460606456093,1.4320994201399024,-0.7646846555378584,0.6919328143188505,0.025296516044265555,0.11673914359649754,-0.24612115703042398,0.27191021683745925,-0.2907231729820619,0.0073454963943120075,0.13124875498992453,358,True,10,95,358,235920,1396.56,1409.31,0.009129575528441292,False,2012-09-04 16:19:24.136
2012-09-07,1435.8823,0.001827,0.020762,0.11021211509575372,0.6293798176261686,-0.8074761202136892,0.5122623581547316,0.01522839343237876,0.08614838660429604,-0.2156692725837254,0.2913588778103867,-0.12368216178392699,0.01094612348780708,0.16851823186713513,362,True,12,90,362,517465,1431.45,1437.92,0.004519892416780191,False,2012-09-07 16:14:54.711
2012-09-06,1428.0806,0.001726,0.021248999999999997,0.3594416933382162,0.12977963800441936,-0.8382545047933413,0.452851882982157,0.017545109065239393,0.19279822009908415,-0.1588981461099254,0.20375110359891063,-0.11177840223022681,0.01162257504787638,0.17514925228145045,458,True,13,106,458,346522,1403.74,1432.12,0.020217419180190044,False,2012-09-06 16:17:39.126
2012-09-11,1434.8947,0.001726,0.020829,0.12263571238438259,0.48979525510717664,-0.8004578339886139,0.5933319080468635,0.018860914060612126,0.15115580617363195,-0.13287197130609035,0.2139993507087995,-0.2319099730414137,0.008101095743664516,0.12667074948586624,308,True,11,90,308,323374,1429.13,1437.75,0.006031641628123419,False,2012-09-11 16:16:21.750
2012-09-12,1436.6067,0.001726,0.020829,0.12542912961961808,0.4232203841470721,-0.7528554532931757,0.5781823534036519,0.02049631414218094,0.06431781776747324,-0.2544858925528253,0.3019708772037599,-0.2281265049456901,0.00781577761761382,0.12921456324309338,305,True,12,91,305,195524,1433.17,1439.15,0.004172568501991991,False,2012-09-12 16:15:10.768
2012-09-17,1461.9708,0.001675,0.020339,0.07665414542433077,0.6000321797379814,-0.6861316194351128,0.48347391425048514,0.018168682856020954,0.0549541823659207,-0.28613133605870067,0.3410078217031258,-0.14175711783085865,0.007830629270280439,0.1454465885245767,312,True,10,97,312,238052,1457.55,1465.63,0.005543549106377332,False,2012-09-17 16:16:05.382
2012-09-18,1458.3655,0.001675,0.020367000000000003,0.08082013221151192,0.6056782353923275,-0.7110406854260413,0.44384264964162,0.016091690241387527,0.04834529722413206,-0.36681727542678366,0.4074973048507474,-0.09909430751680756,0.006425116038393186,0.12533549239024974,289,True,9,91,289,356435,1456.2,1461.19,0.003426727097926019,False,2012-09-18 16:17:09.664
2012-09-19,1461.0719,0.001777,0.020344,0.16241133882350067,0.2745168760634861,-0.7757392281958952,0.4529377793814571,0.014000345048051246,0.15204256536677613,-0.12303909111439008,0.20048784423634788,-0.1159833252487739,0.009115004901061352,0.17563382247401357,373,True,11,103,373,392617,1457.97,1465.09,0.004883502404027462,False,2012-09-19 16:19:15.670
2012-09-21,1463.6163,0.001726,0.020375,0.19473873171785774,0.2307000219199315,-0.693223113196243,0.45105082593086576,0.012226706155732662,0.08893463420509712,-0.2694845472314262,0.2809736131323836,-0.1135943882209773,0.006553149026737171,0.1418384342666803,337,True,10,101,337,359027,1459.53,1467.07,0.005166046604043739,False,2012-09-21 16:14:58.007
2012-09-24,1456.1074,0.001675,0.020377999999999997,0.10668187346382896,0.40677822954029647,-0.7603997056087759,0.41757058644566003,0.013130556205379479,0.11929652887022689,-0.21974917108562977,0.24915514875839587,-0.08757346744125587,0.007455738179373549,0.14457022872972264,339,True,11,111,339,268333,1452.06,1460.62,0.005895073206341195,False,2012-09-24 16:18:55.360
2012-09-26,1435.211,0.0016239999999999998,0.020765,0.13329662148783014,0.2969801955803458,-0.7818283210772236,0.4646678858134042,0.017440602767222247,0.18000322361299256,-0.19180519142376698,0.22491151132534812,-0.1367433306669886,0.0073407219904832646,0.13188994245282853,398,True,10,110,398,295804,1430.53,1441.6,0.007738390666396366,False,2012-09-26 16:19:21.040
2012-09-25,1454.4186,0.001675,0.020607,0.29923443961310214,0.15455238894092488,-0.8109422732228819,0.4701483455275946,0.014646451547351268,0.1272689577058127,-0.1661796373931897,0.23716907491991765,-0.12854467181112678,0.009157225419247376,0.16688037531906968,456,True,11,118,456,249519,1441.59,1463.21,0.014997329337745224,False,2012-09-25 16:18:19.477
2012-10-04,1459.7018,0.001777,0.020472999999999998,0.48305990752193617,0.0570906450817614,-0.7818509074269664,0.3471220537324128,0.014218130569627056,0.17914053086478418,-0.1722643263389178,0.21512660750453816,-0.0653373167202814,0.0075404343450743575,0.13587960285594894,393,True,14,101,393,306135,1451.08,1463.14,0.008311051079196385,False,2012-10-04 16:19:11.358
2012-10-08,1455.7434,0.001675,0.020558,0.11134265012152486,0.3809076412471569,-0.7178103778098703,0.48214412626995706,0.017149048446569636,0.06321139415300896,-0.2868430139237058,0.31203880975485204,-0.14764042604062527,0.005469627303571329,0.1156568514100515,247,True,10,96,247,125853,1453.1,1460.93,0.0053884798018031255,False,2012-10-08 16:14:56.481
2012-10-09,1446.2988,0.001573,0.020765,0.05484969865710553,1.3198263339497307,-0.7136902770275585,0.6190809911580956,0.01950988701518786,0.04962836599220911,-0.3073066846473824,0.3660392122386411,-0.23847712021957987,0.006454925851253844,0.11459976807076477,372,True,11,114,372,150125,1441.2,1455.85,0.010165140160976804,False,2012-10-09 16:19:12.867
2012-10-10,1434.8907,0.001675,0.020904,0.0542193951817673,1.3234090770006748,-0.721829041994785,0.6040501526356363,0.020828605931663382,0.05396505857390303,-0.3091116347605157,0.35429091309986177,-0.22136770743306056,0.00727238993082166,0.13265389209347175,393,True,12,107,393,347159,1430.69,1442.47,0.00823378929048224,False,2012-10-10 16:14:57.949
2012-10-12,1431.0849,0.0016239999999999998,0.021011000000000002,0.05458770324683592,1.173248156368268,-0.7569639326892951,0.5214138847099551,0.018742266120886156,0.05561199755408955,-0.30315727342137505,0.3731924617242721,-0.1437825947788696,0.005227935507586631,0.10790775229608263,350,True,10,106,350,226598,1425.68,1438.4,0.008922058245889763,False,2012-10-12 16:16:08.982
2012-10-11,1437.01,0.001675,0.020904,0.1990610763494339,0.19118086952042845,-0.7687991163734673,0.4718621690853162,0.01696074974232212,0.2171447173056995,-0.12418048399863021,0.1744267615122379,-0.14654056728558518,0.006634598613461675,0.12200013617259133,355,True,11,105,355,239380,1432.82,1443.72,0.007607375664772986,False,2012-10-11 16:17:32.733
2012-10-15,1434.9373,0.001675,0.020845,0.04299923938783862,1.8529595708518947,-0.7293601408970327,0.6312899511742466,0.019746633638824385,0.047208027983312154,-0.31862301886048267,0.38674143545182427,-0.23917529812748797,0.006479639612810807,0.1308649486051252,368,True,10,108,368,233322,1427.24,1441.31,0.009858187831058407,False,2012-10-15 16:18:20.515
2012-10-16,1452.6941,0.001675,0.020634,0.09460984182525932,0.4758083520795456,-0.7401647282182122,0.4952609559233812,0.01613792596393931,0.07861781893630954,-0.21302796499364454,0.2995521046088058,-0.15525110860337513,0.004957361022990304,0.09806656195129371,342,True,10,101,342,243286,1440.31,1455.47,0.010525511868972659,False,2012-10-16 16:16:22.890
2012-10-17,1456.8872,0.001827,0.020557,0.08621472373822373,0.5235644716601408,-0.7423660561932632,0.5147592720909284,0.017002863451576807,0.10000437108454092,-0.1856275898583608,0.2554095963932849,-0.1746991756369263,0.007671342039866945,0.15996289702786487,357,True,10,113,357,500748,1453.35,1462.17,0.006068737743833319,False,2012-10-17 16:17:01.720
2012-10-18,1458.4724,0.001777,0.020628999999999998,0.05932575576065833,0.9986558565291567,-0.6908694771127678,0.5984062916507982,0.015583554434652477,0.10950284118837506,-0.1933010457502181,0.2510041248383264,-0.2395980630204605,0.0069850736850287235,0.12696879617293297,371,True,12,109,371,330908,1452.64,1464.02,0.007834012556448888,False,2012-10-18 16:17:07.088
2012-10-22,1429.6963,0.001777,0.020971000000000004,0.026312654382010192,12.370348041689638,-0.6369715322492505,1.6672341616525597,0.029847101341835058,0.036018250471125994,-0.4999999852468531,0.4583580385983045,-2.1286763645690017,0.008544894711063096,0.13409914461678218,393,True,10,111,393,393343,1422.09,1435.41,0.009366495791405693,False,2012-10-22 16:19:44.539
2012-10-24,1413.7668,0.001777,0.021344,0.04165724734169343,2.8626634992010223,-0.8010073068614779,0.8070880067655816,0.03267292560690659,0.030387107640210836,-0.3692726804866451,0.49997506727525587,-0.4128896877803303,0.010062907030684414,0.15875907909980866,362,True,11,102,362,274902,1407.1,1419.96,0.009139364650700088,False,2012-10-24 16:19:49.215
2012-10-23,1413.2739,0.001777,0.021278000000000002,0.026465068984060536,11.979848031816541,-0.65122056321366,1.5369407750947404,0.036200911144088965,0.04605018012232984,-0.4999999146557248,0.46207217681754126,-1.7280919369876482,0.010333805857953491,0.15586182235053261,445,True,12,106,445,472464,1407.56,1433.74,0.018599562363238453,False,2012-10-23 16:15:58.994
2012-10-25,1412.6452,0.001777,0.021283,0.029355460107404963,6.537523388537705,-0.7258977249839764,1.0365911078494934,0.03264122138114304,0.03308625323531338,-0.4589304450508264,0.49995858814605876,-0.690697110805749,0.011075038754720046,0.17541474372665594,396,True,12,109,396,251887,1405.14,1421.02,0.011301364988542062,False,2012-10-25 16:16:38.520
2012-10-26,1409.9966,0.001726,0.0213,0.0336643619167956,3.2052131311377168,-0.7260258202448521,0.7970324737389546,0.02746385805820314,0.049975003762592396,-0.41358012394445004,0.41200291426720775,-0.41945785446026584,0.009330417191848758,0.1592984969055508,371,True,11,111,371,263103,1403.28,1416.65,0.009527678011515883,False,2012-10-26 16:16:42.490
2012-11-01,1423.9078,0.001017,0.021103999999999998,0.07583234406290086,0.4957882089628116,-0.7644031336313643,0.4902018873447942,0.023376798079245233,0.05514440660529972,-0.3308501037241869,0.3825303685272103,-0.16510432626760368,0.008711069137558104,0.17893880678947557,435,True,11,122,435,358803,1412.2,1428.35,0.011436057215691742,False,2012-11-01 16:15:06.354
2012-11-05,1413.3842,0.001726,0.021313,0.037479002529346384,2.198491811966116,-0.7328233692171118,0.6649693051294863,0.02910371106173307,0.03188666653757874,-0.4652530727929731,0.49999269967167864,-0.2773896164015411,0.007243674939152621,0.11808963164034601,429,True,12,122,429,203659,1408.17,1419.8,0.008258946007939194,False,2012-11-05 16:16:31.265
2012-11-06,1427.8657,0.001675,0.021158999999999997,0.04878247146681591,1.4484426384835278,-0.7114825576848274,0.6752417709788351,0.025809842036532735,0.027987392717167388,-0.41032333734917814,0.49998748873996923,-0.3146342259083491,0.007055096032279892,0.11643755388775658,406,True,12,116,406,230786,1417.26,1433.31,0.011324668726980125,False,2012-11-06 16:15:54.402
2012-11-07,1400.7775,0.001827,0.021979000000000002,0.05090217255608168,1.4217459228611564,-0.8149037065440755,0.5543550009323357,0.0268815576123397,0.04439167385487034,-0.3695779802943657,0.47073718703930656,-0.16256955446592153,0.006119850074949227,0.11381439703457846,539,True,11,124,539,379572,1388.14,1428.27,0.02890918783408014,False,2012-11-07 16:18:56.332
2012-11-08,1389.4382,0.001827,0.021979000000000002,0.05338088760815096,1.3555355572691208,-0.8018535440043703,0.5401688219338756,0.027554153715333193,0.04387169263759304,-0.42318377589470396,0.45079545146423905,-0.14706297372656055,0.005066005416906877,0.11514807329888486,570,True,14,138,570,448091,1377.51,1401.13,0.017146880966381506,False,2012-11-08 16:16:01.669
2012-11-09,1382.9213,0.001573,0.02222,0.06633268378851845,0.8082583838571133,-0.7914624841916825,0.49107467469499555,0.02690769905101277,0.0659415966016991,-0.29831184054820853,0.32143288440909473,-0.13392644053517,0.005515676721158067,0.11811015852712746,504,True,12,128,504,360201,1373.28,1391.36,0.013165559827566176,False,2012-11-09 16:16:33.877
2012-11-12,1380.4077,0.001472,0.022216999999999997,0.07442743367958554,0.6829201076068889,-0.7690251334558443,0.504385834009913,0.026883939107410396,0.056297553623714164,-0.27281753026927774,0.3391183727254525,-0.1527490875151412,0.006153251299854191,0.12282469041558218,425,True,11,108,425,257054,1377.22,1384.84,0.005532885087349726,False,2012-11-12 16:18:15.096
2012-11-13,1383.0119,0.001726,0.022331,0.10411485438076487,0.4308908679069904,-0.8166360267611121,0.4182066876888942,0.0236729191281727,0.05910264157421969,-0.2367113345934515,0.3344955810796586,-0.08517255369544088,0.006658324618234917,0.12380479440903316,496,True,12,118,496,279927,1371.39,1388.79,0.012687856845973622,False,2012-11-13 16:16:23.998
2012-11-15,1353.5728,0.001726,0.022850000000000002,0.4010508386098239,0.06351405903189163,-0.8632233082492934,0.3629347722293188,0.028018012427312698,0.14588638014430563,-0.15452762742682832,0.23559453269784558,-0.08077691561663954,0.00751999130499804,0.14136415873695554,534,True,12,118,534,537371,1348.08,1360.62,0.009302118568630835,False,2012-11-15 16:19:43.871
2012-11-16,1353.3825,0.001675,0.022754,0.09383477622884458,0.4221510848037562,-0.8615820446605801,0.382302530982032,0.026322188549245194,0.08928920886043419,-0.2211065074039496,0.31499340994375646,-0.06693032004061862,0.006913920717881406,0.13617379093885626,534,True,11,129,534,594957,1343.35,1362.01,0.01389064651803329,False,2012-11-16 16:19:02.186
2012-11-19,1381.7586,0.001675,0.022366999999999998,0.13172117035117054,0.29218473327870226,-0.8356013817272235,0.37461689580588886,0.020506722881849276,0.0604053476551011,-0.24630791874226496,0.32931222519488507,-0.06336398857080965,0.007271410397449194,0.16713174266719466,464,True,12,124,464,323984,1359.88,1386.89,0.01986204665117519,False,2012-11-19 16:14:47.547
2012-11-20,1384.3385,0.001675,0.022366999999999998,0.1054548766491807,0.39238726640564786,-0.8072405352335849,0.4152153389178217,0.020099811722968992,0.047056157588973524,-0.27859560591583876,0.3914608728351094,-0.08964547611760794,0.005846022130865365,0.1259686197540785,434,True,10,114,434,288255,1377.04,1389.73,0.009215418578981005,False,2012-11-20 16:15:22.117
2012-11-23,1402.2915,0.001726,0.021890999999999997,0.059299121575783625,0.7384500746859748,-0.8203696197311954,0.36310388850068526,0.017352010482923577,0.07884612955643786,-0.251369302489317,0.29805912132796647,-0.04426555233141784,0.006513358588927806,0.16760551193541026,348,True,10,114,348,234347,1391.03,1409.16,0.013033507544768952,False,2012-11-23 13:16:39.498
2012-11-26,1402.3619,0.001675,0.021941000000000002,0.10371582385589985,0.379058120946295,-0.8216025219326953,0.4185756174830093,0.01944590949928419,0.11019643893497964,-0.17162673929158995,0.24481651287448622,-0.09657689694485391,0.007609147463954299,0.17037223551544714,395,True,10,119,395,308553,1397.7,1409.15,0.00819202976318234,False,2012-11-26 16:14:58.034
2012-11-29,1415.5716,0.001675,0.021879,0.18534128082645368,0.16230702531952773,-0.811022459439574,0.37571237242931277,0.01764882354788631,0.12286725246927455,-0.15156608999893295,0.24219304203259337,-0.0809954028767568,0.006992411650572515,0.15169769125668467,418,True,11,116,418,309753,1409.18,1419.7,0.007465334449821892,False,2012-11-29 16:17:54.549
2012-11-30,1414.8281,0.001675,0.021877,0.13859998025970718,0.25172366071068586,-0.8094776500609131,0.42916350302247175,0.019725489059491938,0.09775969169156937,-0.15628108451451045,0.261735372347386,-0.11440352351571455,0.007327367643522684,0.158002266591376,337,True,11,110,337,292767,1411.66,1418.85,0.005093294419336036,False,2012-11-30 16:17:18.099
2012-12-04,1406.951,0.001726,0.02204,0.08163624045306783,0.5022813520934784,-0.812790385158807,0.5374478236278288,0.022445144204465507,0.22091312302496066,-0.09233256455786958,0.187274851724345,-0.2068414406530994,0.006813607944020989,0.12596260795891892,366,True,9,108,366,362490,1403.99,1413.14,0.006517140435473356,False,2012-12-04 16:19:20.501
2012-12-05,1408.4007,0.001726,0.02204,0.13953838904951696,0.21501085997488237,-0.7889754975982918,0.43973818153122535,0.022289464814577577,0.15670974834431303,-0.14276230680219706,0.21894288999646938,-0.13336513023829621,0.006205036606884507,0.12422951024239484,415,True,10,120,415,294214,1398.23,1415.56,0.01239424129077471,False,2012-12-05 16:15:54.804
2012-12-10,1419.6034,0.001726,0.022262,0.1944910639292087,0.1309264960228684,-0.814583836353954,0.3772462234873206,0.02219300998261477,0.14653000052738677,-0.11882013674890156,0.21033846833561345,-0.09138664611942346,0.006177702558739213,0.11709649626465263,314,True,11,89,314,195704,1415.75,1421.62,0.004146212254988457,False,2012-12-10 16:16:37.257
2012-12-11,1430.5186,0.001726,0.022118000000000002,0.08880514199821518,0.369298080848247,-0.6962122380285131,0.46206782169811544,0.02161377020008717,0.1101448542733175,-0.14760129934658744,0.20927980664057808,-0.14791553483004755,0.007579041622490226,0.14242026629888432,378,True,11,104,378,225103,1418.55,1434.27,0.011081738394839835,False,2012-12-11 16:18:24.306
2012-12-12,1431.7666,0.0015229999999999998,0.022143000000000003,0.29991405199002763,0.09110485617908759,-0.7787050169390018,0.40393705178452965,0.020455403761055167,0.14917597749898182,-0.12929059668421075,0.22086927783671678,-0.10851788865910006,0.0062936482938975025,0.12446798465914623,411,True,12,114,411,274499,1426.82,1438.59,0.008249113413044462,False,2012-12-12 16:19:43.643
2012-12-13,1422.3731,0.001421,0.022364000000000002,0.8548941348821943,0.034014714505127684,-0.8152606033206131,0.430961584019676,0.019781673077450428,0.3403649005295914,-0.08176157110404589,0.15587870576980556,-0.12756992704049636,0.00605594199846029,0.10923655097004238,414,True,11,111,414,220914,1416.01,1431.36,0.010840318924301373,False,2012-12-13 16:17:19.311
2012-12-14,1415.8763,0.0012690000000000002,0.022513000000000002,0.33704409585085887,0.06448197495052314,-0.8140553204180743,0.3636311666695467,0.021142285389863128,0.27991198241269094,-0.11651117542896679,0.18161160468600207,-0.08876108748170203,0.007011923826548424,0.12176982863771477,318,True,11,91,318,201638,1411.88,1419.45,0.005361645465620235,False,2012-12-14 16:16:31.454
2012-12-17,1424.9508,0.0013189999999999999,0.022209,0.06669455106680575,0.3522770935946455,-0.7798718280403517,0.3276448272851127,0.02003933185989932,0.2167840921892493,-0.16432643846478942,0.2129549024711455,-0.060361207629863335,0.006778801018482935,0.1163332576370324,314,True,10,106,314,168672,1413.54,1430.67,0.012118510972452201,False,2012-12-17 16:19:13.937
2012-12-21,1427.5287,0.001421,0.022306,0.021199099399638995,6.268937192938753,-0.7313987477871826,0.7098806472193601,0.027547660435623907,0.12907683046571414,-0.3389379986791192,0.33095576184869174,-0.23813888793017257,0.008767863002123674,0.11797414689152529,423,True,11,112,423,524795,1422.58,1443.67,0.014825176791463557,False,2012-12-21 16:17:41.957
2012-12-24,1426.2593,0.0013700000000000001,0.022353,0.022364492362400096,12.845625514071456,-0.7238275036021152,1.220179120677619,0.032449370339292474,0.10374964714914679,-0.3184600033370077,0.3266224435245646,-0.9142652991382015,0.007490630919814098,0.11122830881876244,257,True,10,94,257,116321,1424.66,1430.15,0.003853551022700241,False,2012-12-24 13:16:19.855
2012-12-26,1421.5018,0.001472,0.022463,0.022010250845246448,9.961377739981526,-0.735057592209146,1.034793340216573,0.03426862866805837,0.12486744195005041,-0.29555718743546644,0.30875569187218427,-0.6322924113140772,0.007829470295760635,0.11097022622778496,410,True,12,121,410,196618,1416.43,1429.31,0.009093283819179065,False,2012-12-26 16:16:35.750
2012-12-27,1409.8173,0.001421,0.022515,0.022247183534171756,7.189477066375091,-0.7498208230993565,0.8338852190578732,0.037348152280018206,0.12671172531512243,-0.32674967821822,0.32625300180816197,-0.3754733269424663,0.008830100987241902,0.12600131521280228,553,True,15,142,553,274989,1401.8,1422.8,0.014980739049793135,False,2012-12-27 16:17:32.055
2012-12-28,1408.9909,0.0013700000000000001,0.022795,0.02604326855225369,3.35395777404024,-0.7984345420399237,0.5880471458655226,0.033873679801615805,0.14193940998277782,-0.2893619300898101,0.29494160158164967,-0.1711033997160893,0.00813454587105227,0.12321491442948357,455,True,12,141,455,256731,1401.58,1418.1,0.011786697869547114,False,2012-12-28 16:18:09.886
2013-01-02,1453.5811,0.0013189999999999999,0.021869999999999997,0.0587141427727367,0.6928090873752085,-0.8319760690328207,0.38854536648829646,0.016174721264892902,0.11407300699537821,-0.2234768232253873,0.2877127163163627,-0.0696121184787298,0.006671244093445621,0.14604003389616285,495,True,12,116,495,588750,1426.19,1462.43,0.025410359068567256,False,2013-01-02 16:19:38.213
2012-12-31,1412.8267,0.0013700000000000001,0.022416000000000002,0.023562717254046805,4.327811552977214,-0.8128714087256217,0.6165149250960592,0.03159457676912733,0.14591558692385231,-0.2769825917674432,0.305452607206349,-0.17614065296300088,0.011191543575403097,0.1669838676365581,508,True,13,124,508,308322,1398.2,1426.74,0.020411958232012584,False,2012-12-31 16:16:50.124
2013-01-03,1461.3918,0.001472,0.021916,0.09893394933046662,0.298431421056721,-0.8287099330835327,0.3090925070197918,0.014785371531496602,0.08287694263300381,-0.26464457421415777,0.3328573341530681,-0.036488179716890466,0.005967441400424391,0.14204491975530376,428,True,13,106,428,451465,1455.57,1465.44,0.006780848739668999,False,2013-01-03 16:16:50.735
2013-01-04,1463.0485,0.001268,0.021809,0.11243117621043126,0.3239482036929443,-0.8155730307350695,0.350983295935951,0.013881948870959995,0.0964374819022573,-0.16117254928365818,0.2630976285718346,-0.050345518881155155,0.008374125523404902,0.18683162700264888,448,True,13,102,448,352371,1458.99,1467.94,0.006134380633177727,False,2013-01-04 16:16:16.091
2013-01-07,1459.8643,0.0013700000000000001,0.021879,0.051967084107211105,1.248916223216687,-0.6925851485164467,0.5481154763469273,0.0164629326645489,0.019672551628330225,-0.47328283543993493,0.4999514711286361,-0.17062550658149495,0.00806503880064014,0.1692802763208223,370,True,12,102,370,375785,1456.65,1466.47,0.0067414958981224515,False,2013-01-07 16:14:59.237
2013-01-08,1454.5807,0.001116,0.021962000000000002,0.05164603775884576,1.3935508859327,-0.7123722104551211,0.5705507634114065,0.01566679748370289,0.02066669727554681,-0.3983190203332289,0.4999745060271495,-0.18158541028183242,0.007538159661365999,0.1474258785217033,372,True,13,110,372,358398,1451.64,1461.89,0.007060979306164006,False,2013-01-08 16:15:00.490
2013-01-09,1461.6785,0.001116,0.021962000000000002,0.05753196570781599,1.1427841194470856,-0.7675932571034425,0.49752658873706906,0.01440630284310517,0.03279931715884379,-0.256512251909704,0.41308551556797124,-0.1160394729574118,0.006993330261209318,0.1470947206497945,392,True,14,102,392,366094,1457.15,1464.73,0.005201935284630865,False,2013-01-09 16:16:39.645
2013-01-10,1466.5783,0.0009130000000000001,0.021741999999999997,0.051124993675033016,1.5663327103045734,-0.7430592529063361,0.5821802861895954,0.014242939104600323,0.020785883782177272,-0.3188577186011934,0.49998323620823504,-0.1787763858131619,0.008164095288363071,0.18737729877665996,441,True,12,133,441,353249,1461.02,1472.3,0.007720633529999521,False,2013-01-10 16:14:54.970
2013-01-11,1469.6807,0.000862,0.021759,0.047658222608003904,1.4857185468238578,-0.7286515162059124,0.49955995553542,0.013783231454715904,0.02825965910043261,-0.4199424536102669,0.4646360230535505,-0.10794673869980781,0.0056110064132129525,0.12399211521191969,312,True,12,98,312,258367,1467.65,1472.75,0.0034749429359859363,False,2013-01-11 16:16:16.302
2013-01-14,1468.89,0.0013189999999999999,0.021779000000000003,0.05713574755408988,1.0984988000948372,-0.7734026286024406,0.48578454105681157,0.014989163005340686,0.04120419535085978,-0.2648018551907253,0.3818404035187115,-0.11045952006839851,0.004815461426560805,0.11248576083328464,302,True,10,92,302,261219,1465.69,1472.05,0.004339253184506786,False,2013-01-14 16:17:39.339
2013-01-15,1468.6916,0.0013700000000000001,0.021755,0.04530595547277334,1.5192607761225196,-0.7775100907187625,0.49010344453578913,0.014041739335821195,0.05072005021629357,-0.2805783272545916,0.3759815370141233,-0.10253826419676945,0.004938941130841929,0.10797053036935529,393,True,12,114,393,292257,1463.76,1473.23,0.006469639831666374,False,2013-01-15 16:18:08.115
2013-01-16,1471.7336,0.0013700000000000001,0.021759,0.042628382240033826,1.99725950299693,-0.7610521934266333,0.6023433694881342,0.013493532858499645,0.05850195044680778,-0.21669873604410972,0.31548341536801705,-0.19253765171373266,0.005628805368403997,0.13149529126653667,358,True,10,115,358,417546,1467.6,1473.96,0.004333605887162806,False,2013-01-16 16:17:34.730
2013-01-17,1480.6895,0.001421,0.021638,0.054918113779391216,1.0897152556113698,-0.7734024587170742,0.5191108691692512,0.013966692978799457,0.07898856996381855,-0.17961997075692196,0.25740372031121217,-0.14978588170004825,0.00567356985021452,0.14799929511693244,484,True,14,129,484,419368,1472.63,1485.16,0.008508586678255936,False,2013-01-17 16:19:02.497
2013-01-22,1487.3482,0.0013189999999999999,0.021478999999999998,0.05955516417597092,1.1127115307007862,-0.8017915548535853,0.5845143885851142,0.011673935250679631,0.12875417474040424,-0.0951812772158583,0.17229796178435508,-0.2091216346802674,0.005728027199004963,0.13283037060911546,430,True,12,111,430,492950,1481.16,1492.51,0.007662912852088866,False,2013-01-22 16:19:55.281
2013-01-23,1493.4402,0.0013189999999999999,0.021438000000000002,0.0516408289197047,1.079421625576084,-0.7908191105364365,0.4999490253829061,0.011023148481866646,0.05644826558621014,-0.20851600692748704,0.3069731405737694,-0.13846457298410947,0.00492340359577929,0.1392678027129027,356,True,11,102,356,378991,1489.96,1496.13,0.00414105076646365,False,2013-01-23 16:17:53.942
2013-01-24,1496.7764,0.0013189999999999999,0.021439,0.06314555947708018,0.6850052323795792,-0.7879328375953798,0.47159623897230746,0.0110499073457813,0.09400276188772827,-0.16969261349312975,0.23340784093949715,-0.135892935326154,0.005384661959408573,0.13388404758630995,528,True,15,121,528,635510,1489.46,1502.27,0.008600432371463462,False,2013-01-24 16:15:42.090
2013-01-25,1500.3753,0.0013700000000000001,0.021322999999999998,0.047598427217393165,0.8056351117725686,-0.7717904578064742,0.3772286314731179,0.010328053132870663,0.07636500846837804,-0.2628823835544941,0.3097590577486663,-0.06560751194011537,0.003911586913003346,0.114101260252537,418,True,13,123,418,280247,1494.82,1503.24,0.00563278521828714,False,2013-01-25 16:18:00.588
